tick,sim_time,cells_burning,cells_ember,cells_burned,cells_wet,total_fire_cells,drones_emitting,drones_returning,drones_transit,drones_idle,drones_hovering,drones_charging,mean_battery,min_battery,mean_stability
35,3.5,3,0,0,238,3,0,0,6,144,0,0,0.9998,0.9996,0.7207
36,3.6,3,0,0,240,3,0,0,6,144,0,0,0.9997,0.9996,0.7185
37,3.7,3,0,0,240,3,0,0,6,144,0,0,0.9997,0.9996,0.7203
38,3.8,3,0,0,240,3,0,0,6,144,0,0,0.9997,0.9996,0.7172
39,3.9,3,0,0,240,3,0,0,6,144,0,0,0.9997,0.9996,0.7209
40,4.0,3,0,0,241,3,0,0,6,144,0,0,0.9997,0.9996,0.7158
41,4.1,3,0,0,242,3,0,0,9,141,0,0,0.9997,0.9996,0.6826
42,4.2,3,0,0,244,3,0,0,9,141,0,0,0.9997,0.9996,0.6843
43,4.3,3,0,0,244,3,0,0,9,141,0,0,0.9997,0.9996,0.6862
44,4.4,3,0,0,245,3,0,0,9,141,0,0,0.9997,0.9996,0.6857
45,4.5,3,0,0,245,3,0,0,9,141,0,0,0.9997,0.9995,0.6859
46,4.6,3,0,0,247,3,0,0,9,141,0,0,0.9997,0.9995,0.6828
47,4.7,3,0,0,250,3,0,0,9,141,0,0,0.9997,0.9995,0.6873
48,4.8,3,0,0,252,3,0,0,9,141,0,0,0.9997,0.9995,0.687
49,4.9,3,0,0,256,3,0,0,9,141,0,0,0.9997,0.9995,0.6919
50,5.0,3,0,0,258,3,0,0,9,141,0,0,0.9997,0.9995,0.6861
51,5.1,3,0,0,259,3,0,0,9,141,0,0,0.9996,0.9995,0.7201
52,5.2,3,0,0,266,3,0,0,9,141,0,0,0.9996,0.9995,0.7167
53,5.3,3,0,0,267,3,0,0,9,141,0,0,0.9996,0.9995,0.7175
54,5.4,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9995,0.7167
55,5.5,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9995,0.7217
56,5.6,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9994,0.7175
57,5.7,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9994,0.7176
58,5.8,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9994,0.7167
59,5.9,3,0,0,269,3,0,0,9,141,0,0,0.9996,0.9994,0.7158
60,6.0,3,0,0,273,3,0,0,9,141,0,0,0.9996,0.9994,0.7188
61,6.1,3,0,0,274,3,0,0,12,138,0,0,0.9996,0.9994,0.6523
62,6.2,3,0,0,275,3,0,0,12,138,0,0,0.9996,0.9994,0.6462
63,6.3,3,0,0,276,3,0,0,12,138,0,0,0.9996,0.9994,0.6526
64,6.4,3,0,0,276,3,0,0,12,138,0,0,0.9996,0.9994,0.6539
65,6.5,3,0,0,277,3,0,0,12,138,0,0,0.9996,0.9994,0.6542
66,6.6,3,0,0,278,3,0,0,12,138,0,0,0.9995,0.9994,0.6534
67,6.7,3,0,0,278,3,0,0,12,138,0,0,0.9995,0.9993,0.6498
68,6.8,3,0,0,278,3,0,0,12,138,0,0,0.9995,0.9993,0.6557
69,6.9,3,0,0,279,3,0,0,12,138,0,0,0.9995,0.9993,0.6517
70,7.0,3,0,0,280,3,0,0,12,138,0,0,0.9995,0.9993,0.6488
71,7.1,3,0,0,283,3,0,0,12,138,0,0,0.9995,0.9993,0.7041
72,7.2,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9993,0.7058
73,7.3,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9993,0.6995
74,7.4,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9993,0.7025
75,7.5,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9993,0.7049
76,7.6,3,0,0,286,3,0,0,12,138,0,0,0.9995,0.9993,0.7019
77,7.7,3,0,0,288,3,0,0,12,138,0,0,0.9995,0.9993,0.7051
78,7.8,3,0,0,289,3,0,0,12,138,0,0,0.9995,0.9993,0.7016
79,7.9,3,0,0,289,3,0,0,12,138,0,0,0.9995,0.9992,0.7059
80,8.0,3,0,0,291,3,0,0,12,138,0,0,0.9994,0.9992,0.7059
81,8.1,3,0,0,294,3,0,0,15,135,0,0,0.9994,0.9992,0.7562
82,8.2,3,0,0,297,3,0,0,15,135,0,0,0.9994,0.9992,0.7585
83,8.3,3,0,0,300,3,0,0,15,135,0,0,0.9994,0.9992,0.7566
84,8.4,3,0,0,302,3,0,0,15,135,0,0,0.9994,0.9992,0.7583
85,8.5,3,0,0,303,3,0,0,15,135,0,0,0.9994,0.9992,0.7538
86,8.6,3,0,0,304,3,0,0,15,135,0,0,0.9994,0.9992,0.7574
87,8.7,3,0,0,306,3,0,0,15,135,0,0,0.9994,0.9992,0.7579
88,8.8,3,0,0,306,3,0,0,15,135,0,0,0.9994,0.9992,0.7563
89,8.9,3,0,0,307,3,0,0,15,135,0,0,0.9994,0.9991,0.7582
90,9.0,3,0,0,310,3,0,0,15,135,0,0,0.9994,0.9991,0.7583
91,9.1,3,0,0,311,3,0,0,15,135,0,0,0.9994,0.9991,0.7317
92,9.2,3,0,0,312,3,0,0,15,135,0,0,0.9994,0.9991,0.7376
93,9.3,3,0,0,312,3,0,0,15,135,0,0,0.9994,0.9991,0.7311
94,9.4,3,0,0,313,3,0,0,15,135,0,0,0.9994,0.9991,0.7332
95,9.5,3,0,0,313,3,0,0,15,135,0,0,0.9993,0.9991,0.7326
96,9.6,3,0,0,313,3,0,0,15,135,0,0,0.9993,0.9991,0.7293
97,9.7,3,0,0,314,3,0,0,15,135,0,0,0.9993,0.9991,0.7296
98,9.8,3,0,0,315,3,0,0,15,135,0,0,0.9993,0.9991,0.7348
99,9.9,3,0,0,316,3,0,0,15,135,0,0,0.9993,0.9991,0.7355
100,10.0,3,0,0,319,3,0,0,15,135,0,0,0.9993,0.999,0.7319
101,10.1,3,0,0,320,3,0,0,18,132,0,0,0.9993,0.999,0.6826
102,10.2,3,0,0,320,3,0,0,18,132,0,0,0.9993,0.999,0.6848
103,10.3,3,0,0,320,3,0,0,18,132,0,0,0.9993,0.999,0.6921
104,10.4,3,0,0,320,3,0,0,18,132,0,0,0.9993,0.999,0.6917
105,10.5,3,0,0,320,3,0,0,18,132,0,0,0.9993,0.999,0.6936
106,10.6,3,0,0,321,3,0,0,18,132,0,0,0.9993,0.999,0.6894
107,10.7,3,0,0,321,3,0,0,18,132,0,0,0.9993,0.999,0.6889
108,10.8,3,0,0,326,3,0,0,18,132,0,0,0.9993,0.999,0.6873
109,10.9,3,0,0,327,3,0,0,18,132,0,0,0.9992,0.999,0.6875
110,11.0,3,0,0,329,3,0,0,18,132,0,0,0.9992,0.999,0.6906
111,11.1,3,0,0,329,3,0,0,18,132,0,0,0.9992,0.9989,0.7399
112,11.2,3,0,0,329,3,0,0,18,132,0,0,0.9992,0.9989,0.7413
113,11.3,3,0,0,329,3,0,0,18,132,0,0,0.9992,0.9989,0.7417
114,11.4,3,0,0,331,3,0,0,18,132,0,0,0.9992,0.9989,0.7388
115,11.5,3,0,0,332,3,0,0,18,132,0,0,0.9992,0.9989,0.7406
116,11.6,4,0,0,332,4,0,0,18,132,0,0,0.9992,0.9989,0.7388
117,11.7,4,0,0,333,4,0,0,18,132,0,0,0.9992,0.9989,0.7388
118,11.8,4,0,0,333,4,0,0,18,132,0,0,0.9992,0.9989,0.7368
119,11.9,4,0,0,334,4,0,0,18,132,0,0,0.9992,0.9989,0.7423
120,12.0,4,0,0,336,4,0,0,18,132,0,0,0.9992,0.9989,0.7388
121,12.1,4,0,0,336,4,0,0,19,131,0,0,0.9992,0.9989,0.6584
122,12.2,4,0,0,337,4,0,0,19,131,0,0,0.9992,0.9988,0.6572
123,12.3,4,0,0,340,4,0,0,19,131,0,0,0.9992,0.9988,0.6581
124,12.4,4,0,0,342,4,0,0,19,131,0,0,0.9991,0.9988,0.6538
125,12.5,4,0,0,344,4,0,0,19,131,0,0,0.9991,0.9988,0.6549
126,12.6,4,0,0,344,4,0,0,19,131,0,0,0.9991,0.9988,0.6549
127,12.7,4,0,0,345,4,0,0,19,131,0,0,0.9991,0.9988,0.6523
128,12.8,4,0,0,348,4,0,0,19,131,0,0,0.9991,0.9988,0.6564
129,12.9,4,0,0,350,4,0,0,19,131,0,0,0.9991,0.9988,0.659
130,13.0,4,0,0,351,4,0,0,19,131,0,0,0.9991,0.9988,0.6575
131,13.1,4,0,0,353,4,0,0,19,131,0,0,0.9991,0.9988,0.6565
132,13.2,4,0,0,354,4,0,0,19,131,0,0,0.9991,0.9988,0.6557
133,13.3,4,0,0,355,4,0,0,19,131,0,0,0.9991,0.9988,0.6545
134,13.4,4,0,0,356,4,0,0,19,131,0,0,0.9991,0.9987,0.6543
135,13.5,4,0,0,357,4,0,0,19,131,0,0,0.9991,0.9987,0.6578
136,13.6,5,0,0,358,5,0,0,19,131,0,0,0.9991,0.9987,0.6517
137,13.7,5,0,0,361,5,0,0,19,131,0,0,0.9991,0.9987,0.6582
138,13.8,5,0,0,361,5,0,0,19,131,0,0,0.999,0.9987,0.6558
139,13.9,5,0,0,361,5,0,0,19,131,0,0,0.999,0.9987,0.6561
140,14.0,5,0,0,362,5,0,0,19,131,0,0,0.999,0.9987,0.656
141,14.1,5,0,0,367,5,0,0,23,127,0,0,0.999,0.9987,0.6928
142,14.2,5,0,0,368,5,0,0,23,127,0,0,0.999,0.9987,0.7022
143,14.3,5,0,0,368,5,0,0,23,127,0,0,0.999,0.9987,0.6939
144,14.4,5,0,0,369,5,0,0,23,127,0,0,0.999,0.9987,0.6959
145,14.5,5,0,0,369,5,0,0,23,127,0,0,0.999,0.9987,0.6942
146,14.6,5,0,0,371,5,0,0,23,127,0,0,0.999,0.9986,0.6958
147,14.7,6,0,0,372,6,0,0,23,127,0,0,0.999,0.9986,0.6939
148,14.8,6,0,0,373,6,0,0,23,127,0,0,0.999,0.9986,0.6957
149,14.9,6,0,0,373,6,0,0,23,127,0,0,0.999,0.9986,0.6939
150,15.0,6,0,0,373,6,0,0,23,127,0,0,0.999,0.9986,0.7001
151,15.1,6,0,0,373,6,0,0,23,127,0,0,0.999,0.9986,0.7211
152,15.2,6,0,0,373,6,0,0,23,127,0,0,0.9989,0.9986,0.7167
153,15.3,6,0,0,373,6,0,0,23,127,0,0,0.9989,0.9986,0.7172
154,15.4,6,0,0,373,6,0,0,23,127,0,0,0.9989,0.9986,0.7194
155,15.5,6,0,0,373,6,0,0,23,127,0,0,0.9989,0.9986,0.7172
156,15.6,6,0,0,375,6,0,0,23,127,0,0,0.9989,0.9986,0.7178
157,15.7,6,0,0,375,6,0,0,23,127,0,0,0.9989,0.9985,0.7161
158,15.8,6,0,0,376,6,0,0,23,127,0,0,0.9989,0.9985,0.721
159,15.9,6,0,0,378,6,0,0,23,127,0,0,0.9989,0.9985,0.7149
160,16.0,6,0,0,380,6,0,0,23,127,0,0,0.9989,0.9985,0.7155
161,16.1,6,0,0,380,6,0,0,25,125,0,0,0.9989,0.9985,0.6889
162,16.2,6,0,0,382,6,0,0,25,125,0,0,0.9989,0.9985,0.6891
163,16.3,6,0,0,382,6,0,0,25,125,0,0,0.9989,0.9985,0.6845
164,16.4,6,0,0,383,6,0,0,25,125,0,0,0.9989,0.9985,0.6868
165,16.5,6,0,0,386,6,0,0,25,125,0,0,0.9989,0.9985,0.6902
166,16.6,6,0,0,388,6,0,0,25,125,0,0,0.9989,0.9985,0.6906
167,16.7,6,0,0,390,6,0,0,25,125,0,0,0.9988,0.9985,0.6913
168,16.8,6,0,0,391,6,0,0,25,125,0,0,0.9988,0.9984,0.6892
169,16.9,6,0,0,391,6,0,0,25,125,0,0,0.9988,0.9984,0.6891
170,17.0,6,0,0,392,6,0,0,25,125,0,0,0.9988,0.9984,0.6877
171,17.1,6,0,0,393,6,0,0,25,125,0,0,0.9988,0.9984,0.7386
172,17.2,6,0,0,393,6,0,0,25,125,0,0,0.9988,0.9984,0.7372
173,17.3,6,0,0,393,6,0,0,25,125,0,0,0.9988,0.9984,0.7351
174,17.4,6,0,0,396,6,0,0,25,125,0,0,0.9988,0.9984,0.7401
175,17.5,6,0,0,397,6,0,0,25,125,0,0,0.9988,0.9984,0.7346
176,17.6,6,0,0,398,6,0,0,25,125,0,0,0.9988,0.9984,0.7342
177,17.7,6,0,0,399,6,0,0,25,125,0,0,0.9988,0.9984,0.7383
178,17.8,6,0,0,400,6,0,0,25,125,0,0,0.9988,0.9984,0.738
179,17.9,6,0,0,400,6,0,0,25,125,0,0,0.9988,0.9983,0.7348
180,18.0,6,0,0,403,6,0,0,25,125,0,0,0.9988,0.9983,0.7402
181,18.1,6,0,0,404,6,0,0,25,125,0,0,0.9987,0.9983,0.8068
182,18.2,6,0,0,404,6,0,0,25,125,0,0,0.9987,0.9983,0.805
183,18.3,6,0,0,404,6,0,0,25,125,0,0,0.9987,0.9983,0.8054
184,18.4,6,0,0,405,6,0,0,25,125,0,0,0.9987,0.9983,0.8078
185,18.5,6,0,0,406,6,0,0,25,125,0,0,0.9987,0.9983,0.8037
186,18.6,6,0,0,407,6,0,0,25,125,0,0,0.9987,0.9983,0.8034
187,18.7,6,0,0,408,6,0,0,25,125,0,0,0.9987,0.9983,0.8058
188,18.8,7,0,0,408,7,0,0,25,125,0,0,0.9987,0.9983,0.8049
189,18.9,7,0,0,410,7,0,0,25,125,0,0,0.9987,0.9982,0.8046
190,19.0,7,0,0,411,7,0,0,25,125,0,0,0.9987,0.9982,0.8037
191,19.1,7,0,0,412,7,0,0,25,125,0,0,0.9987,0.9982,0.8001
192,19.2,7,0,0,414,7,0,0,25,125,0,0,0.9987,0.9982,0.798
193,19.3,7,0,0,415,7,0,0,25,125,0,0,0.9987,0.9982,0.799
194,19.4,7,0,0,417,7,0,0,25,125,0,0,0.9986,0.9982,0.7981
195,19.5,7,0,0,417,7,0,0,25,125,0,0,0.9986,0.9982,0.7991
196,19.6,7,0,0,419,7,0,0,25,125,0,0,0.9986,0.9982,0.7953
197,19.7,7,0,0,420,7,0,0,25,125,0,0,0.9986,0.9982,0.7965
198,19.8,7,0,0,420,7,0,0,25,125,0,0,0.9986,0.9982,0.7994
199,19.9,7,0,0,421,7,0,0,25,125,0,0,0.9986,0.9981,0.7984
200,20.0,7,0,0,423,7,0,0,25,125,0,0,0.9986,0.9981,0.7955
201,20.1,8,0,0,424,8,0,0,25,125,0,0,0.9986,0.9981,0.6918
202,20.2,8,0,0,428,8,0,0,25,125,0,0,0.9986,0.9981,0.6943
203,20.3,8,0,0,429,8,0,0,25,125,0,0,0.9986,0.9981,0.6912
204,20.4,8,0,0,431,8,0,0,25,125,0,0,0.9986,0.9981,0.6912
205,20.5,8,0,0,432,8,0,0,25,125,0,0,0.9986,0.9981,0.6932
206,20.6,8,0,0,433,8,0,0,25,125,0,0,0.9986,0.9981,0.6908
207,20.7,8,0,0,433,8,0,0,25,125,0,0,0.9986,0.9981,0.6924
208,20.8,8,0,0,434,8,0,0,25,125,0,0,0.9986,0.9981,0.6921
209,20.9,11,0,0,434,11,0,0,25,125,0,0,0.9985,0.9981,0.6893
210,21.0,11,0,0,436,11,0,0,25,125,0,0,0.9985,0.998,0.6934
211,21.1,11,0,0,437,11,0,0,25,125,0,0,0.9985,0.998,0.6845
212,21.2,11,0,0,437,11,0,0,25,125,0,0,0.9985,0.998,0.6824
213,21.3,11,0,0,438,11,0,0,25,125,0,0,0.9985,0.998,0.6784
214,21.4,11,0,0,439,11,0,0,25,125,0,0,0.9985,0.998,0.6777
215,21.5,11,0,0,441,11,0,0,25,125,0,0,0.9985,0.998,0.6819
216,21.6,11,0,0,441,11,0,0,25,125,0,0,0.9985,0.998,0.6817
217,21.7,12,0,0,442,12,0,0,25,125,0,0,0.9985,0.998,0.6817
218,21.8,13,0,0,442,13,0,0,25,125,0,0,0.9985,0.998,0.6813
219,21.9,13,0,0,442,13,0,0,25,125,0,0,0.9985,0.998,0.6828
220,22.0,13,0,0,442,13,0,0,25,125,0,0,0.9985,0.998,0.6813
221,22.1,13,0,0,442,13,0,0,25,125,0,0,0.9985,0.998,0.7822
222,22.2,13,0,0,443,13,0,0,25,125,0,0,0.9985,0.9979,0.7839
223,22.3,13,0,0,445,13,0,0,25,125,0,0,0.9984,0.9979,0.7823
224,22.4,13,0,0,448,13,0,0,25,125,0,0,0.9984,0.9979,0.7841
225,22.5,13,0,0,449,13,0,0,25,125,0,0,0.9984,0.9979,0.7774
226,22.6,14,0,0,449,14,0,0,25,125,0,0,0.9984,0.9979,0.7783
227,22.7,14,0,0,452,14,0,0,25,125,0,0,0.9984,0.9979,0.7833
228,22.8,15,0,0,453,15,0,0,25,125,0,0,0.9984,0.9979,0.7845
229,22.9,15,0,0,453,15,0,0,25,125,0,0,0.9984,0.9979,0.7807
230,23.0,15,0,0,453,15,0,0,25,125,0,0,0.9984,0.9979,0.7812
231,23.1,15,0,0,455,15,0,0,25,125,0,0,0.9984,0.9979,0.7869
232,23.2,15,0,0,455,15,0,0,25,125,0,0,0.9984,0.9978,0.7911
233,23.3,15,0,0,457,15,0,0,25,125,0,0,0.9984,0.9978,0.7862
234,23.4,15,0,0,459,15,0,0,25,125,0,0,0.9984,0.9978,0.7871
235,23.5,16,0,0,459,16,0,0,25,125,0,0,0.9984,0.9978,0.7867
236,23.6,16,0,0,459,16,0,0,24,125,1,0,0.9984,0.9978,0.7892
237,23.7,16,0,0,459,16,0,0,23,125,2,0,0.9983,0.9978,0.7921
238,23.8,16,0,0,460,16,0,0,23,125,2,0,0.9983,0.9978,0.7916
239,23.9,16,0,0,460,16,0,0,22,125,3,0,0.9983,0.9978,0.7884
240,24.0,17,1,0,461,18,0,0,22,125,3,0,0.9983,0.9978,0.7877
241,24.1,18,1,0,462,19,0,0,25,123,2,0,0.9983,0.9978,0.7908
242,24.2,18,1,0,463,19,0,0,24,123,3,0,0.9983,0.9978,0.7939
243,24.3,18,1,0,466,19,0,0,24,123,3,0,0.9983,0.9978,0.7929
244,24.4,18,1,0,468,19,0,0,24,123,3,0,0.9983,0.9978,0.7921
245,24.5,18,1,0,468,19,0,0,24,123,3,0,0.9983,0.9977,0.7927
246,24.6,18,1,0,469,19,0,0,24,123,3,0,0.9983,0.9977,0.7918
247,24.7,18,1,0,471,19,0,0,24,123,3,0,0.9983,0.9977,0.7932
248,24.8,18,1,0,471,19,0,0,24,123,3,0,0.9983,0.9977,0.7914
249,24.9,18,1,0,473,19,0,0,24,123,3,0,0.9983,0.9977,0.7943
250,25.0,18,1,0,474,19,0,0,24,123,3,0,0.9983,0.9977,0.7955
251,25.1,18,1,0,476,19,0,0,24,123,3,0,0.9982,0.9977,0.7955
252,25.2,18,1,0,478,19,2,0,24,123,1,0,0.9982,0.9977,0.7955
253,25.3,19,1,0,480,20,3,0,24,123,0,0,0.9982,0.9977,0.7966
254,25.4,19,1,0,480,20,3,0,24,123,0,0,0.9982,0.9977,0.7949
255,25.5,19,1,0,481,20,3,0,24,123,0,0,0.9982,0.9977,0.7946
256,25.6,19,1,0,481,20,3,0,24,123,0,0,0.9982,0.9976,0.7964
257,25.7,19,1,0,482,20,3,0,24,123,0,0,0.9982,0.9976,0.799
258,25.8,19,1,0,483,20,3,0,24,123,0,0,0.9982,0.9976,0.7944
259,25.9,19,1,0,483,20,3,0,24,123,0,0,0.9982,0.9976,0.7965
260,26.0,19,1,0,484,20,3,0,24,123,0,0,0.9982,0.9976,0.7979
261,26.1,20,1,0,484,21,3,0,24,121,2,0,0.9982,0.9976,0.8196
262,26.2,21,1,0,487,22,3,0,23,121,3,0,0.9982,0.9976,0.8155
263,26.3,21,1,0,487,22,3,0,23,121,3,0,0.9982,0.9976,0.818
264,26.4,21,1,0,489,22,3,0,23,121,3,0,0.9981,0.9976,0.819
265,26.5,22,1,0,490,23,3,0,23,121,3,0,0.9981,0.9975,0.8201
266,26.6,22,1,0,491,23,3,0,23,121,3,0,0.9981,0.9975,0.8182
267,26.7,22,1,0,491,23,3,0,23,121,3,0,0.9981,0.9975,0.8176
268,26.8,22,1,0,492,23,3,0,23,121,3,0,0.9981,0.9975,0.8183
269,26.9,22,1,0,493,23,3,0,23,121,3,0,0.9981,0.9975,0.8179
270,27.0,23,1,0,493,24,3,0,23,121,3,0,0.9981,0.9975,0.822
271,27.1,23,1,0,494,24,3,0,23,121,3,0,0.9981,0.9975,0.7149
272,27.2,23,1,0,496,24,5,0,23,121,1,0,0.9981,0.9975,0.7114
273,27.3,23,1,0,496,24,6,0,23,121,0,0,0.9981,0.9975,0.7157
274,27.4,24,1,0,496,25,6,0,23,121,0,0,0.9981,0.9974,0.7134
275,27.5,25,1,0,498,26,6,0,23,121,0,0,0.9981,0.9974,0.7174
276,27.6,25,1,0,499,26,6,0,23,121,0,0,0.9981,0.9974,0.7183
277,27.7,25,1,0,499,26,6,0,23,121,0,0,0.9981,0.9974,0.7165
278,27.8,26,1,0,500,27,6,0,23,121,0,0,0.998,0.9974,0.7161
279,27.9,26,1,0,500,27,6,0,23,121,0,0,0.998,0.9974,0.7162
280,28.0,28,1,0,501,29,6,0,23,121,0,0,0.998,0.9974,0.7177
281,28.1,28,1,0,502,29,6,0,28,114,2,0,0.998,0.9974,0.6925
282,28.2,28,1,0,506,29,6,0,27,114,3,0,0.998,0.9974,0.6946
283,28.3,28,1,0,508,29,6,0,27,114,3,0,0.998,0.9973,0.6969
284,28.4,28,1,0,508,29,6,0,27,114,3,0,0.998,0.9973,0.6932
285,28.5,28,1,0,508,29,6,0,27,114,3,0,0.998,0.9973,0.6878
286,28.6,28,1,0,512,29,6,0,27,114,3,0,0.998,0.9973,0.6921
287,28.7,28,1,0,515,29,6,0,27,114,3,0,0.998,0.9973,0.6868
288,28.8,28,1,0,516,29,6,0,27,114,3,0,0.998,0.9973,0.6889
289,28.9,28,1,0,518,29,6,0,27,114,3,0,0.998,0.9973,0.6928
290,29.0,28,1,0,519,29,6,0,27,114,3,0,0.998,0.9973,0.6906
291,29.1,28,1,0,521,29,6,0,27,114,3,0,0.998,0.9973,0.7517
292,29.2,28,1,0,521,29,8,0,27,114,1,0,0.9979,0.9972,0.7594
293,29.3,28,1,0,521,29,9,0,27,114,0,0,0.9979,0.9972,0.7574
294,29.4,28,1,0,521,29,9,0,27,114,0,0,0.9979,0.9972,0.7563
295,29.5,28,1,0,521,29,9,0,27,114,0,0,0.9979,0.9972,0.7571
296,29.6,28,1,0,522,29,9,0,27,114,0,0,0.9979,0.9972,0.7561
297,29.7,28,1,0,522,29,9,0,27,114,0,0,0.9979,0.9972,0.7598
298,29.8,28,1,0,522,29,9,0,27,114,0,0,0.9979,0.9972,0.7535
299,29.9,29,1,0,522,30,9,0,26,114,1,0,0.9979,0.9972,0.7582
300,30.0,29,1,0,523,30,9,0,25,114,2,0,0.9979,0.9971,0.7562
301,30.1,29,1,0,523,30,9,0,30,109,2,0,0.9979,0.9971,0.8353
302,30.2,29,1,0,528,30,9,0,29,109,3,0,0.9979,0.9971,0.8407
303,30.3,29,1,0,528,30,9,0,29,109,3,0,0.9979,0.9971,0.8389
304,30.4,29,1,0,529,30,9,0,29,109,3,0,0.9979,0.9971,0.8386
305,30.5,29,1,0,530,30,9,0,29,109,3,0,0.9978,0.9971,0.8366
306,30.6,30,1,0,530,31,9,0,29,109,3,0,0.9978,0.9971,0.8369
307,30.7,31,1,0,531,32,9,0,29,109,3,0,0.9978,0.9971,0.8368
308,30.8,31,1,0,535,32,9,0,29,109,3,0,0.9978,0.9971,0.8383
309,30.9,31,1,0,536,32,9,0,29,109,3,0,0.9978,0.997,0.8365
310,31.0,31,1,0,536,32,9,0,29,109,3,0,0.9978,0.997,0.8379
311,31.1,31,1,0,536,32,9,0,29,109,3,0,0.9978,0.997,0.8763
312,31.2,31,1,0,537,32,11,0,29,109,1,0,0.9978,0.997,0.8723
313,31.3,31,1,0,537,32,12,0,29,109,0,0,0.9978,0.997,0.8762
314,31.4,31,1,0,539,32,12,0,29,109,0,0,0.9978,0.997,0.8751
315,31.5,31,1,0,539,32,12,0,29,109,0,0,0.9978,0.997,0.8735
316,31.6,31,1,0,539,32,12,0,29,109,0,0,0.9978,0.997,0.8727
317,31.7,31,1,0,539,32,12,0,28,109,1,0,0.9978,0.997,0.8778
318,31.8,31,1,0,539,32,12,0,26,109,3,0,0.9977,0.9969,0.8756
319,31.9,31,1,0,539,32,12,0,26,109,3,0,0.9977,0.9969,0.8745
320,32.0,31,1,0,539,32,12,0,26,109,3,0,0.9977,0.9969,0.8747
321,32.1,31,1,0,540,32,12,0,31,105,2,0,0.9977,0.9969,0.8364
322,32.2,31,1,0,542,32,12,0,31,105,2,0,0.9977,0.9969,0.8342
323,32.3,31,1,0,542,32,12,0,31,105,2,0,0.9977,0.9969,0.8364
