tick,sim_time,cells_burning,cells_ember,cells_burned,cells_wet,total_fire_cells,drones_emitting,drones_returning,drones_transit,drones_idle,drones_hovering,drones_charging,mean_battery,min_battery,mean_stability
103,10.3,3,0,0,320,3,0,0,13,12,0,0,0.9992,0.999,0.6964
104,10.4,3,0,0,320,3,0,0,13,12,0,0,0.9992,0.999,0.6923
105,10.5,3,0,0,320,3,0,0,13,12,0,0,0.9992,0.999,0.694
106,10.6,3,0,0,321,3,0,0,13,12,0,0,0.9992,0.999,0.693
107,10.7,3,0,0,321,3,0,0,13,12,0,0,0.9992,0.999,0.6809
108,10.8,3,0,0,326,3,0,0,13,12,0,0,0.9992,0.999,0.6827
109,10.9,3,0,0,327,3,0,0,13,12,0,0,0.9992,0.999,0.6863
110,11.0,3,0,0,329,3,0,0,13,12,0,0,0.9992,0.999,0.697
111,11.1,3,0,0,329,3,0,0,13,12,0,0,0.9992,0.9989,0.7388
112,11.2,3,0,0,329,3,0,0,13,12,0,0,0.9992,0.9989,0.7372
113,11.3,3,0,0,329,3,0,0,13,12,0,0,0.9991,0.9989,0.7346
114,11.4,3,0,0,331,3,0,0,13,12,0,0,0.9991,0.9989,0.7408
115,11.5,3,0,0,332,3,0,0,13,12,0,0,0.9991,0.9989,0.7374
116,11.6,4,0,0,332,4,0,0,13,12,0,0,0.9991,0.9989,0.7451
117,11.7,4,0,0,333,4,0,0,13,12,0,0,0.9991,0.9989,0.7454
118,11.8,4,0,0,333,4,0,0,13,12,0,0,0.9991,0.9989,0.7384
119,11.9,4,0,0,334,4,0,0,13,12,0,0,0.9991,0.9989,0.7452
120,12.0,4,0,0,336,4,0,0,13,12,0,0,0.9991,0.9989,0.7366
121,12.1,4,0,0,336,4,0,0,13,12,0,0,0.9991,0.9989,0.6559
122,12.2,4,0,0,337,4,0,0,13,12,0,0,0.9991,0.9988,0.6589
123,12.3,4,0,0,340,4,0,0,13,12,0,0,0.9991,0.9988,0.6583
124,12.4,4,0,0,342,4,0,0,13,12,0,0,0.9991,0.9988,0.6557
125,12.5,4,0,0,344,4,0,0,13,12,0,0,0.999,0.9988,0.6565
126,12.6,4,0,0,344,4,0,0,13,12,0,0,0.999,0.9988,0.6524
127,12.7,4,0,0,345,4,0,0,13,12,0,0,0.999,0.9988,0.653
128,12.8,4,0,0,348,4,0,0,13,12,0,0,0.999,0.9988,0.6531
129,12.9,4,0,0,350,4,0,0,13,12,0,0,0.999,0.9988,0.662
130,13.0,4,0,0,351,4,0,0,13,12,0,0,0.999,0.9988,0.6596
131,13.1,4,0,0,353,4,0,0,13,12,0,0,0.999,0.9988,0.6627
132,13.2,4,0,0,354,4,0,0,13,12,0,0,0.999,0.9988,0.6555
133,13.3,4,0,0,355,4,0,0,13,12,0,0,0.999,0.9988,0.6523
134,13.4,4,0,0,356,4,0,0,13,12,0,0,0.999,0.9987,0.6605
135,13.5,4,0,0,357,4,0,0,13,12,0,0,0.999,0.9987,0.6605
136,13.6,5,0,0,358,5,0,0,13,12,0,0,0.999,0.9987,0.6492
137,13.7,5,0,0,361,5,0,0,13,12,0,0,0.999,0.9987,0.655
138,13.8,5,0,0,361,5,0,0,13,12,0,0,0.9989,0.9987,0.6609
139,13.9,5,0,0,361,5,0,0,13,12,0,0,0.9989,0.9987,0.6566
140,14.0,5,0,0,362,5,0,0,13,12,0,0,0.9989,0.9987,0.6472
141,14.1,5,0,0,367,5,0,0,14,11,0,0,0.9989,0.9987,0.6892
142,14.2,5,0,0,368,5,0,0,14,11,0,0,0.9989,0.9987,0.6929
143,14.3,5,0,0,368,5,0,0,14,11,0,0,0.9989,0.9987,0.6924
144,14.4,5,0,0,369,5,0,0,14,11,0,0,0.9989,0.9987,0.6972
145,14.5,5,0,0,369,5,0,0,14,11,0,0,0.9989,0.9987,0.6965
146,14.6,5,0,0,371,5,0,0,14,11,0,0,0.9989,0.9986,0.6916
147,14.7,6,0,0,372,6,0,0,14,11,0,0,0.9989,0.9986,0.6903
148,14.8,6,0,0,373,6,0,0,14,11,0,0,0.9989,0.9986,0.6926
149,14.9,6,0,0,373,6,0,0,14,11,0,0,0.9989,0.9986,0.698
150,15.0,6,0,0,373,6,0,0,14,11,0,0,0.9989,0.9986,0.7127
151,15.1,6,0,0,373,6,0,0,14,11,0,0,0.9988,0.9986,0.7175
152,15.2,6,0,0,373,6,0,0,14,11,0,0,0.9988,0.9986,0.7172
153,15.3,6,0,0,373,6,0,0,14,11,0,0,0.9988,0.9986,0.7249
154,15.4,6,0,0,373,6,0,0,14,11,0,0,0.9988,0.9986,0.7146
155,15.5,6,0,0,373,6,0,0,14,11,0,0,0.9988,0.9986,0.7113
156,15.6,6,0,0,375,6,0,0,14,11,0,0,0.9988,0.9986,0.7176
157,15.7,6,0,0,375,6,0,0,14,11,0,0,0.9988,0.9985,0.7158
158,15.8,6,0,0,376,6,0,0,14,11,0,0,0.9988,0.9985,0.7232
159,15.9,6,0,0,378,6,0,0,14,11,0,0,0.9988,0.9985,0.7129
160,16.0,6,0,0,380,6,0,0,14,11,0,0,0.9988,0.9985,0.7134
161,16.1,6,0,0,380,6,0,0,15,10,0,0,0.9988,0.9985,0.6874
162,16.2,6,0,0,382,6,0,0,15,10,0,0,0.9988,0.9985,0.6838
163,16.3,6,0,0,382,6,0,0,15,10,0,0,0.9988,0.9985,0.6835
164,16.4,6,0,0,383,6,0,0,15,10,0,0,0.9987,0.9985,0.6932
165,16.5,6,0,0,386,6,0,0,15,10,0,0,0.9987,0.9985,0.6876
166,16.6,6,0,0,388,6,0,0,15,10,0,0,0.9987,0.9985,0.6908
167,16.7,6,0,0,390,6,0,0,15,10,0,0,0.9987,0.9985,0.6897
168,16.8,6,0,0,391,6,0,0,15,10,0,0,0.9987,0.9984,0.6911
169,16.9,6,0,0,391,6,0,0,15,10,0,0,0.9987,0.9984,0.691
170,17.0,6,0,0,392,6,0,0,15,10,0,0,0.9987,0.9984,0.6907
171,17.1,6,0,0,393,6,0,0,15,10,0,0,0.9987,0.9984,0.7335
172,17.2,6,0,0,393,6,0,0,15,10,0,0,0.9987,0.9984,0.7361
173,17.3,6,0,0,393,6,0,0,15,10,0,0,0.9987,0.9984,0.7379
174,17.4,6,0,0,396,6,0,0,15,10,0,0,0.9987,0.9984,0.7368
175,17.5,6,0,0,397,6,0,0,15,10,0,0,0.9987,0.9984,0.744
176,17.6,6,0,0,398,6,0,0,15,10,0,0,0.9986,0.9984,0.7378
177,17.7,6,0,0,399,6,0,0,15,10,0,0,0.9986,0.9984,0.743
178,17.8,6,0,0,400,6,0,0,15,10,0,0,0.9986,0.9984,0.7408
179,17.9,6,0,0,400,6,0,0,15,10,0,0,0.9986,0.9983,0.7362
180,18.0,6,0,0,403,6,0,0,15,10,0,0,0.9986,0.9983,0.7491
181,18.1,6,0,0,404,6,0,0,15,10,0,0,0.9986,0.9983,0.8018
182,18.2,6,0,0,404,6,0,0,15,10,0,0,0.9986,0.9983,0.7999
183,18.3,6,0,0,404,6,0,0,15,10,0,0,0.9986,0.9983,0.8028
184,18.4,6,0,0,405,6,0,0,15,10,0,0,0.9986,0.9983,0.8029
185,18.5,6,0,0,406,6,0,0,15,10,0,0,0.9986,0.9983,0.7995
186,18.6,6,0,0,407,6,0,0,15,10,0,0,0.9986,0.9983,0.7991
187,18.7,6,0,0,408,6,0,0,15,10,0,0,0.9986,0.9983,0.8028
188,18.8,7,0,0,408,7,0,0,15,10,0,0,0.9985,0.9983,0.8072
189,18.9,7,0,0,410,7,0,0,15,10,0,0,0.9985,0.9982,0.8066
190,19.0,7,0,0,411,7,0,0,15,10,0,0,0.9985,0.9982,0.804
191,19.1,7,0,0,412,7,0,0,15,10,0,0,0.9985,0.9982,0.801
192,19.2,7,0,0,414,7,0,0,15,10,0,0,0.9985,0.9982,0.7919
193,19.3,7,0,0,415,7,0,0,15,10,0,0,0.9985,0.9982,0.8013
194,19.4,7,0,0,417,7,0,0,15,10,0,0,0.9985,0.9982,0.8015
195,19.5,7,0,0,417,7,0,0,15,10,0,0,0.9985,0.9982,0.8004
196,19.6,7,0,0,419,7,0,0,15,10,0,0,0.9985,0.9982,0.8011
197,19.7,7,0,0,420,7,0,0,15,10,0,0,0.9985,0.9982,0.7978
198,19.8,7,0,0,420,7,0,0,15,10,0,0,0.9985,0.9982,0.7936
199,19.9,7,0,0,421,7,0,0,15,10,0,0,0.9984,0.9981,0.7974
200,20.0,7,0,0,423,7,0,0,15,10,0,0,0.9984,0.9981,0.7915
201,20.1,8,0,0,424,8,0,0,15,10,0,0,0.9984,0.9981,0.694
202,20.2,8,0,0,428,8,0,0,15,10,0,0,0.9984,0.9981,0.7006
203,20.3,8,0,0,429,8,0,0,15,10,0,0,0.9984,0.9981,0.6908
204,20.4,8,0,0,431,8,0,0,15,10,0,0,0.9984,0.9981,0.6908
205,20.5,8,0,0,432,8,0,0,15,10,0,0,0.9984,0.9981,0.6917
206,20.6,8,0,0,433,8,0,0,15,10,0,0,0.9984,0.9981,0.6951
207,20.7,8,0,0,433,8,0,0,15,10,0,0,0.9984,0.9981,0.69
208,20.8,8,0,0,434,8,0,0,15,10,0,0,0.9984,0.9981,0.6989
209,20.9,11,0,0,434,11,0,0,15,10,0,0,0.9984,0.9981,0.69
210,21.0,11,0,0,436,11,0,0,15,10,0,0,0.9984,0.998,0.6931
211,21.1,11,0,0,437,11,0,0,15,10,0,0,0.9984,0.998,0.6837
212,21.2,11,0,0,437,11,0,0,15,10,0,0,0.9983,0.998,0.687
213,21.3,11,0,0,438,11,0,0,15,10,0,0,0.9983,0.998,0.6813
214,21.4,11,0,0,439,11,0,0,15,10,0,0,0.9983,0.998,0.6737
215,21.5,11,0,0,441,11,0,0,15,10,0,0,0.9983,0.998,0.6811
216,21.6,11,0,0,441,11,0,0,15,10,0,0,0.9983,0.998,0.6878
217,21.7,12,0,0,442,12,0,0,15,10,0,0,0.9983,0.998,0.677
218,21.8,13,0,0,442,13,0,0,15,10,0,0,0.9983,0.998,0.6708
219,21.9,13,0,0,442,13,0,0,15,10,0,0,0.9983,0.998,0.6879
220,22.0,13,0,0,442,13,0,0,15,10,0,0,0.9983,0.998,0.6835
221,22.1,13,0,0,442,13,0,0,18,7,0,0,0.9983,0.9979,0.785
222,22.2,13,0,0,443,13,0,0,18,7,0,0,0.9983,0.9979,0.7817
223,22.3,13,0,0,445,13,0,0,18,7,0,0,0.9983,0.9979,0.7842
224,22.4,13,0,0,448,13,0,0,18,7,0,0,0.9982,0.9979,0.781
225,22.5,13,0,0,449,13,0,0,18,7,0,0,0.9982,0.9979,0.7757
226,22.6,14,0,0,449,14,0,0,18,7,0,0,0.9982,0.9979,0.7751
227,22.7,14,0,0,452,14,0,0,18,7,0,0,0.9982,0.9979,0.7825
228,22.8,15,0,0,453,15,0,0,18,7,0,0,0.9982,0.9979,0.7928
229,22.9,15,0,0,453,15,0,0,18,7,0,0,0.9982,0.9979,0.7857
230,23.0,15,0,0,453,15,0,0,18,7,0,0,0.9982,0.9979,0.7809
231,23.1,15,0,0,455,15,0,0,18,7,0,0,0.9982,0.9979,0.7901
232,23.2,15,0,0,455,15,0,0,18,7,0,0,0.9982,0.9978,0.793
233,23.3,15,0,0,457,15,0,0,18,7,0,0,0.9982,0.9978,0.7866
234,23.4,15,0,0,459,15,0,0,18,7,0,0,0.9982,0.9978,0.7842
235,23.5,16,0,0,459,16,0,0,18,7,0,0,0.9981,0.9978,0.787
236,23.6,16,0,0,459,16,0,0,18,7,0,0,0.9981,0.9978,0.786
237,23.7,16,0,0,459,16,0,0,17,7,1,0,0.9981,0.9978,0.7925
238,23.8,16,0,0,460,16,0,0,16,7,2,0,0.9981,0.9978,0.7961
239,23.9,16,0,0,460,16,0,0,16,7,2,0,0.9981,0.9978,0.7893
240,24.0,17,1,0,461,18,0,0,16,7,2,0,0.9981,0.9978,0.7853
241,24.1,18,1,0,462,19,0,0,18,5,2,0,0.9981,0.9978,0.7934
242,24.2,18,1,0,463,19,0,0,17,5,3,0,0.9981,0.9978,0.7938
243,24.3,18,1,0,466,19,0,0,17,5,3,0,0.9981,0.9978,0.7867
244,24.4,18,1,0,468,19,0,0,17,5,3,0,0.9981,0.9978,0.7898
245,24.5,18,1,0,468,19,0,0,17,5,3,0,0.9981,0.9977,0.7962
246,24.6,18,1,0,469,19,0,0,17,5,3,0,0.998,0.9977,0.788
247,24.7,18,1,0,471,19,0,0,17,5,3,0,0.998,0.9977,0.7961
248,24.8,18,1,0,471,19,0,0,17,5,3,0,0.998,0.9977,0.7897
249,24.9,18,1,0,473,19,0,0,17,5,3,0,0.998,0.9977,0.7926
250,25.0,18,1,0,474,19,0,0,17,5,3,0,0.998,0.9977,0.7909
251,25.1,18,1,0,476,19,0,0,17,5,3,0,0.998,0.9977,0.7958
252,25.2,18,1,0,478,19,2,0,17,5,1,0,0.998,0.9977,0.7962
253,25.3,19,1,0,480,20,3,0,17,5,0,0,0.998,0.9977,0.7973
254,25.4,19,1,0,480,20,3,0,17,5,0,0,0.998,0.9977,0.7986
255,25.5,19,1,0,481,20,3,0,17,5,0,0,0.998,0.9977,0.7837
256,25.6,19,1,0,481,20,3,0,17,5,0,0,0.998,0.9976,0.7848
257,25.7,19,1,0,482,20,3,0,17,5,0,0,0.9979,0.9976,0.7974
258,25.8,19,1,0,483,20,3,0,17,5,0,0,0.9979,0.9976,0.7969
259,25.9,19,1,0,483,20,3,0,17,5,0,0,0.9979,0.9976,0.7938
260,26.0,19,1,0,484,20,3,0,17,5,0,0,0.9979,0.9976,0.8046
261,26.1,20,1,0,484,21,3,0,16,4,2,0,0.9979,0.9976,0.8202
262,26.2,21,1,0,487,22,3,0,15,4,3,0,0.9979,0.9976,0.8208
263,26.3,21,1,0,487,22,3,0,15,4,3,0,0.9979,0.9976,0.8194
264,26.4,21,1,0,489,22,3,0,15,4,3,0,0.9979,0.9976,0.8104
265,26.5,22,1,0,490,23,3,0,15,4,3,0,0.9979,0.9975,0.8175
266,26.6,22,1,0,491,23,3,0,15,4,3,0,0.9979,0.9975,0.8132
267,26.7,22,1,0,491,23,3,0,15,4,3,0,0.9979,0.9975,0.82
268,26.8,22,1,0,492,23,3,0,15,4,3,0,0.9978,0.9975,0.816
269,26.9,22,1,0,493,23,3,0,15,4,3,0,0.9978,0.9975,0.8145
270,27.0,23,1,0,493,24,3,0,15,4,3,0,0.9978,0.9975,0.8163
271,27.1,23,1,0,494,24,3,0,15,4,3,0,0.9978,0.9975,0.7112
272,27.2,23,1,0,496,24,5,0,15,4,1,0,0.9978,0.9975,0.7158
273,27.3,23,1,0,496,24,6,0,15,4,0,0,0.9978,0.9975,0.7202
274,27.4,24,1,0,496,25,6,0,15,4,0,0,0.9978,0.9974,0.7094
275,27.5,25,1,0,498,26,6,0,15,4,0,0,0.9978,0.9974,0.7156
276,27.6,25,1,0,499,26,6,0,15,4,0,0,0.9978,0.9974,0.7244
277,27.7,25,1,0,499,26,6,0,15,4,0,0,0.9978,0.9974,0.7072
278,27.8,26,1,0,500,27,6,0,15,4,0,0,0.9978,0.9974,0.703
279,27.9,26,1,0,500,27,6,0,15,4,0,0,0.9977,0.9974,0.721
280,28.0,28,1,0,501,29,6,0,15,4,0,0,0.9977,0.9974,0.7185
281,28.1,28,1,0,502,29,6,0,18,0,1,0,0.9977,0.9974,0.6926
282,28.2,28,1,0,506,29,6,0,17,0,2,0,0.9977,0.9973,0.6941
283,28.3,28,1,0,508,29,6,0,17,0,2,0,0.9977,0.9973,0.6999
284,28.4,28,1,0,508,29,6,0,17,0,2,0,0.9977,0.9973,0.689
285,28.5,28,1,0,508,29,6,0,17,0,2,0,0.9977,0.9973,0.6924
286,28.6,28,1,0,512,29,6,0,17,0,2,0,0.9977,0.9973,0.6936
287,28.7,28,1,0,515,29,6,0,17,0,2,0,0.9977,0.9973,0.6904
288,28.8,28,1,0,516,29,6,0,17,0,2,0,0.9977,0.9973,0.6848
289,28.9,28,1,0,518,29,6,0,17,0,2,0,0.9976,0.9973,0.6957
290,29.0,28,1,0,519,29,6,0,17,0,2,0,0.9976,0.9973,0.6923
291,29.1,28,1,0,521,29,6,0,17,0,2,0,0.9976,0.9972,0.7607
292,29.2,28,1,0,521,29,7,0,17,0,1,0,0.9976,0.9972,0.7579
293,29.3,28,1,0,521,29,8,0,17,0,0,0,0.9976,0.9972,0.7628
294,29.4,28,1,0,521,29,8,0,17,0,0,0,0.9976,0.9972,0.7583
295,29.5,28,1,0,521,29,8,0,17,0,0,0,0.9976,0.9972,0.7683
296,29.6,28,1,0,522,29,8,0,17,0,0,0,0.9976,0.9972,0.757
297,29.7,28,1,0,522,29,8,0,17,0,0,0,0.9976,0.9972,0.7573
298,29.8,28,1,0,522,29,8,0,17,0,0,0,0.9976,0.9972,0.7519
299,29.9,29,1,0,522,30,8,0,16,0,1,0,0.9975,0.9972,0.7502
300,30.0,29,1,0,523,30,8,0,16,0,1,0,0.9975,0.9971,0.756
301,30.1,29,1,0,523,30,8,0,16,0,1,0,0.9975,0.9971,0.8394
302,30.2,29,1,0,528,30,8,0,15,0,2,0,0.9975,0.9971,0.8375
303,30.3,29,1,0,528,30,8,0,15,0,2,0,0.9975,0.9971,0.8333
304,30.4,29,1,0,529,30,8,0,15,0,2,0,0.9975,0.9971,0.8416
305,30.5,29,1,0,530,30,8,0,15,0,2,0,0.9975,0.9971,0.8447
306,30.6,30,1,0,530,31,8,0,15,0,2,0,0.9975,0.9971,0.8365
307,30.7,31,1,0,531,32,8,0,15,0,2,0,0.9975,0.9971,0.8414
308,30.8,31,1,0,535,32,8,0,15,0,2,0,0.9975,0.9971,0.8362
309,30.9,31,1,0,536,32,8,0,15,0,2,0,0.9974,0.997,0.8388
310,31.0,31,1,0,536,32,8,0,15,0,2,0,0.9974,0.997,0.8388
311,31.1,31,1,0,536,32,8,0,15,0,2,0,0.9974,0.997,0.8763
312,31.2,31,1,0,537,32,9,0,15,0,1,0,0.9974,0.997,0.8761
313,31.3,31,1,0,537,32,10,0,15,0,0,0,0.9974,0.997,0.8713
314,31.4,31,1,0,539,32,10,0,15,0,0,0,0.9974,0.997,0.873
315,31.5,31,1,0,539,32,10,0,15,0,0,0,0.9974,0.997,0.8801
316,31.6,31,1,0,539,32,10,0,15,0,0,0,0.9974,0.997,0.872
317,31.7,31,1,0,539,32,10,0,15,0,0,0,0.9974,0.997,0.8812
318,31.8,31,1,0,539,32,10,0,14,0,1,0,0.9973,0.9969,0.8741
319,31.9,31,1,0,539,32,10,0,14,0,1,0,0.9973,0.9969,0.8748
320,32.0,31,1,0,539,32,10,0,14,0,1,0,0.9973,0.9969,0.8777
321,32.1,31,1,0,540,32,10,0,15,0,0,0,0.9973,0.9969,0.8324
322,32.2,31,1,0,542,32,10,0,15,0,0,0,0.9973,0.9969,0.8416
323,32.3,31,1,0,542,32,10,0,15,0,0,0,0.9973,0.9969,0.8323
