tick,sim_time,cells_burning,cells_ember,cells_burned,cells_wet,total_fire_cells,drones_emitting,drones_returning,drones_transit,drones_idle,drones_hovering,drones_charging,mean_battery,min_battery,mean_stability
1,0.1,3,0,0,198,3,0,0,3,147,0,0,1.0,1.0,0.3797
2,0.2,3,0,0,199,3,0,0,3,147,0,0,1.0,1.0,0.3801
3,0.3,3,0,0,202,3,0,0,3,147,0,0,1.0,1.0,0.3783
4,0.4,3,0,0,203,3,0,0,3,147,0,0,1.0,1.0,0.3799
5,0.5,3,0,0,203,3,0,0,3,147,0,0,1.0,1.0,0.3818
6,0.6,3,0,0,203,3,0,0,3,147,0,0,1.0,1.0,0.3755
7,0.7,3,0,0,204,3,0,0,3,147,0,0,0.9999,0.9999,0.3798
8,0.8,3,0,0,206,3,0,0,3,147,0,0,0.9999,0.9999,0.3789
9,0.9,3,0,0,206,3,0,0,3,147,0,0,0.9999,0.9999,0.3781
10,1.0,3,0,0,208,3,0,0,3,147,0,0,0.9999,0.9999,0.3829
11,1.1,3,0,0,209,3,0,0,3,147,0,0,0.9999,0.9999,0.2989
12,1.2,3,0,0,209,3,0,0,3,147,0,0,0.9999,0.9999,0.2913
13,1.3,3,0,0,212,3,0,0,3,147,0,0,0.9999,0.9999,0.2959
14,1.4,3,0,0,214,3,0,0,3,147,0,0,0.9999,0.9999,0.3058
15,1.5,3,0,0,214,3,0,0,3,147,0,0,0.9999,0.9999,0.3012
16,1.6,3,0,0,214,3,0,0,3,147,0,0,0.9999,0.9999,0.3029
17,1.7,3,0,0,215,3,0,0,3,147,0,0,0.9999,0.9999,0.2937
18,1.8,3,0,0,215,3,0,0,3,147,0,0,0.9999,0.9999,0.3013
19,1.9,3,0,0,216,3,0,0,3,147,0,0,0.9999,0.9999,0.304
20,2.0,3,0,0,217,3,0,0,3,147,0,0,0.9999,0.9999,0.2999
21,2.1,3,0,0,217,3,0,0,6,144,0,0,0.9999,0.9998,0.3477
22,2.2,3,0,0,219,3,0,0,6,144,0,0,0.9998,0.9998,0.3495
23,2.3,3,0,0,221,3,0,0,6,144,0,0,0.9998,0.9998,0.3481
24,2.4,3,0,0,223,3,0,0,6,144,0,0,0.9998,0.9998,0.3481
25,2.5,3,0,0,225,3,0,0,6,144,0,0,0.9998,0.9998,0.3442
26,2.6,3,0,0,227,3,0,0,6,144,0,0,0.9998,0.9998,0.3538
27,2.7,3,0,0,228,3,0,0,6,144,0,0,0.9998,0.9998,0.3492
28,2.8,3,0,0,230,3,0,0,6,144,0,0,0.9998,0.9998,0.342
29,2.9,3,0,0,230,3,0,0,6,144,0,0,0.9998,0.9998,0.3436
30,3.0,3,0,0,232,3,0,0,6,144,0,0,0.9998,0.9998,0.3416
31,3.1,3,0,0,232,3,0,0,6,144,0,0,0.9998,0.9998,0.4522
32,3.2,3,0,0,234,3,0,0,6,144,0,0,0.9998,0.9998,0.4564
33,3.3,3,0,0,236,3,0,0,6,144,0,0,0.9998,0.9998,0.4569
34,3.4,3,0,0,238,3,0,0,6,144,0,0,0.9998,0.9998,0.4562
35,3.5,3,0,0,238,3,0,0,6,144,0,0,0.9998,0.9997,0.4537
36,3.6,3,0,0,240,3,0,0,6,144,0,0,0.9998,0.9997,0.4557
37,3.7,3,0,0,240,3,0,0,6,144,0,0,0.9997,0.9997,0.452
38,3.8,3,0,0,240,3,0,0,6,144,0,0,0.9997,0.9997,0.4571
39,3.9,3,0,0,240,3,0,0,6,144,0,0,0.9997,0.9997,0.4542
40,4.0,3,0,0,241,3,0,0,6,144,0,0,0.9997,0.9997,0.4624
41,4.1,3,0,0,242,3,0,0,9,141,0,0,0.9997,0.9997,0.3815
42,4.2,3,0,0,244,3,0,0,9,141,0,0,0.9997,0.9997,0.3831
43,4.3,3,0,0,244,3,0,0,9,141,0,0,0.9997,0.9997,0.3819
44,4.4,3,0,0,245,3,0,0,9,141,0,0,0.9997,0.9997,0.3814
45,4.5,3,0,0,245,3,0,0,9,141,0,0,0.9997,0.9997,0.3796
46,4.6,3,0,0,247,3,0,0,9,141,0,0,0.9997,0.9997,0.3807
47,4.7,3,0,0,250,3,0,0,9,141,0,0,0.9997,0.9997,0.3781
48,4.8,3,0,0,252,3,0,0,9,141,0,0,0.9997,0.9996,0.3809
49,4.9,3,0,0,256,3,0,0,9,141,0,0,0.9997,0.9996,0.3768
50,5.0,3,0,0,258,3,0,0,9,141,0,0,0.9997,0.9996,0.3832
51,5.1,3,0,0,259,3,0,0,9,141,0,0,0.9997,0.9996,0.2351
52,5.2,3,0,0,266,3,0,0,9,141,0,0,0.9996,0.9996,0.2441
53,5.3,3,0,0,267,3,0,0,9,141,0,0,0.9996,0.9996,0.2407
54,5.4,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9996,0.2361
55,5.5,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9996,0.2421
56,5.6,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9996,0.2433
57,5.7,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9996,0.2394
58,5.8,3,0,0,268,3,0,0,9,141,0,0,0.9996,0.9996,0.2454
59,5.9,3,0,0,269,3,0,0,9,141,0,0,0.9996,0.9996,0.2403
60,6.0,3,0,0,273,3,0,0,9,141,0,0,0.9996,0.9996,0.2389
61,6.1,3,0,0,274,3,0,0,12,138,0,0,0.9996,0.9996,0.1853
62,6.2,3,0,0,275,3,0,0,12,138,0,0,0.9996,0.9996,0.1871
63,6.3,3,0,0,276,3,0,0,12,138,0,0,0.9996,0.9995,0.1776
64,6.4,3,0,0,276,3,0,0,12,138,0,0,0.9996,0.9995,0.1814
65,6.5,3,0,0,277,3,0,0,12,138,0,0,0.9996,0.9995,0.1836
66,6.6,3,0,0,278,3,0,0,12,138,0,0,0.9996,0.9995,0.1855
67,6.7,3,0,0,278,3,0,0,12,138,0,0,0.9995,0.9995,0.1818
68,6.8,3,0,0,278,3,0,0,12,138,0,0,0.9995,0.9995,0.1798
69,6.9,3,0,0,279,3,0,0,12,138,0,0,0.9995,0.9995,0.1803
70,7.0,3,0,0,280,3,0,0,12,138,0,0,0.9995,0.9995,0.1837
71,7.1,3,0,0,283,3,0,0,12,138,0,0,0.9995,0.9995,0.3243
72,7.2,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9995,0.3177
73,7.3,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9995,0.3249
74,7.4,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9995,0.3286
75,7.5,3,0,0,284,3,0,0,12,138,0,0,0.9995,0.9995,0.327
76,7.6,3,0,0,286,3,0,0,12,138,0,0,0.9995,0.9995,0.3285
77,7.7,3,0,0,288,3,0,0,12,138,0,0,0.9995,0.9994,0.3246
78,7.8,3,0,0,289,3,0,0,12,138,0,0,0.9995,0.9994,0.3245
79,7.9,3,0,0,289,3,0,0,12,138,0,0,0.9995,0.9994,0.3259
80,8.0,3,0,0,291,3,0,0,12,138,0,0,0.9995,0.9994,0.3198
81,8.1,3,0,0,294,3,0,0,14,136,0,0,0.9995,0.9994,0.2005
82,8.2,3,0,0,297,3,0,0,14,136,0,0,0.9994,0.9994,0.1964
83,8.3,3,0,0,300,3,0,0,14,136,0,0,0.9994,0.9994,0.1974
84,8.4,3,0,0,302,3,0,0,14,136,0,0,0.9994,0.9994,0.1965
85,8.5,4,0,0,303,4,0,0,14,136,0,0,0.9994,0.9994,0.2004
86,8.6,4,0,0,304,4,0,0,14,136,0,0,0.9994,0.9994,0.198
87,8.7,4,0,0,306,4,0,0,14,136,0,0,0.9994,0.9994,0.2008
88,8.8,4,0,0,306,4,0,0,14,136,0,0,0.9994,0.9994,0.1948
89,8.9,4,0,0,307,4,0,0,14,136,0,0,0.9994,0.9994,0.1948
90,9.0,4,0,0,310,4,0,0,14,136,0,0,0.9994,0.9994,0.1949
91,9.1,4,0,0,311,4,0,1,14,133,0,2,0.9994,0.9994,0.1141
92,9.2,4,0,0,312,4,0,1,14,134,0,1,0.9994,0.9993,0.1218
93,9.3,4,0,0,312,4,0,0,14,134,0,2,0.9994,0.9993,0.1143
94,9.4,4,0,0,313,4,0,0,14,135,0,1,0.9994,0.9993,0.1235
95,9.5,4,0,0,313,4,0,1,14,135,0,0,0.9994,0.9993,0.123
96,9.6,4,0,0,313,4,0,0,14,133,0,3,0.9994,0.9993,0.12
97,9.7,4,0,0,314,4,0,1,13,136,0,0,0.9994,0.9993,0.1178
98,9.8,4,0,0,315,4,0,2,13,134,0,1,0.9994,0.9993,0.1186
99,9.9,4,0,0,316,4,0,1,13,135,0,1,0.9994,0.9993,0.1197
100,10.0,5,0,0,319,5,0,1,13,135,0,1,0.9994,0.9993,0.1187
101,10.1,5,0,0,320,5,0,1,18,131,0,0,0.9994,0.9993,0.2382
102,10.2,5,0,0,320,5,0,1,18,131,0,0,0.9994,0.9993,0.2323
103,10.3,5,0,0,320,5,0,1,18,131,0,0,0.9994,0.9993,0.2296
104,10.4,5,0,0,320,5,0,1,18,131,0,0,0.9994,0.9993,0.2331
105,10.5,5,0,0,320,5,0,1,18,131,0,0,0.9993,0.9993,0.2333
106,10.6,5,0,0,321,5,0,1,18,131,0,0,0.9993,0.9992,0.2328
107,10.7,5,0,0,321,5,0,1,18,131,0,0,0.9993,0.9992,0.2334
108,10.8,5,0,0,326,5,0,1,18,131,0,0,0.9993,0.9992,0.2395
109,10.9,5,0,0,327,5,0,1,18,131,0,0,0.9993,0.9992,0.2347
110,11.0,5,0,0,329,5,0,1,18,131,0,0,0.9993,0.9992,0.2311
111,11.1,5,0,0,329,5,0,1,18,131,0,0,0.9993,0.9992,0.3149
112,11.2,5,0,0,329,5,0,1,18,131,0,0,0.9993,0.9992,0.3142
113,11.3,5,0,0,329,5,0,1,18,131,0,0,0.9993,0.9992,0.3099
114,11.4,5,0,0,331,5,0,1,18,131,0,0,0.9993,0.9992,0.3153
115,11.5,5,0,0,332,5,0,1,18,131,0,0,0.9993,0.9992,0.3134
116,11.6,5,0,0,332,5,0,1,18,131,0,0,0.9993,0.9992,0.3163
117,11.7,5,0,0,333,5,0,1,18,131,0,0,0.9993,0.9992,0.3128
118,11.8,5,0,0,333,5,0,1,18,131,0,0,0.9993,0.9992,0.32
119,11.9,5,0,0,334,5,0,1,18,131,0,0,0.9993,0.9992,0.3114
120,12.0,5,0,0,336,5,0,1,18,131,0,0,0.9992,0.9991,0.3163
121,12.1,5,0,0,336,5,0,1,23,126,0,0,0.9992,0.9991,0.3666
122,12.2,5,0,0,337,5,0,1,23,126,0,0,0.9992,0.9991,0.3692
123,12.3,5,0,0,340,5,0,1,23,126,0,0,0.9992,0.9991,0.3701
124,12.4,5,0,0,342,5,0,1,23,126,0,0,0.9992,0.9991,0.367
125,12.5,5,0,0,344,5,0,1,23,126,0,0,0.9992,0.9991,0.3682
126,12.6,6,0,0,344,6,0,1,23,126,0,0,0.9992,0.9991,0.3647
127,12.7,6,0,0,345,6,0,1,23,126,0,0,0.9992,0.9991,0.3651
128,12.8,6,0,0,348,6,0,1,23,126,0,0,0.9992,0.9991,0.3623
129,12.9,6,0,0,350,6,0,1,23,126,0,0,0.9992,0.9991,0.3626
130,13.0,6,0,0,351,6,0,1,23,126,0,0,0.9992,0.9991,0.3656
131,13.1,6,0,0,353,6,0,1,23,126,0,0,0.9992,0.9991,0.3507
132,13.2,6,0,0,354,6,0,1,23,126,0,0,0.9992,0.9991,0.3448
133,13.3,6,0,0,355,6,0,1,23,126,0,0,0.9992,0.9991,0.3554
134,13.4,6,0,0,356,6,0,1,23,126,0,0,0.9991,0.999,0.3488
135,13.5,6,0,0,357,6,0,1,23,126,0,0,0.9991,0.999,0.349
136,13.6,7,0,0,358,7,0,1,23,126,0,0,0.9991,0.999,0.3515
137,13.7,7,0,0,361,7,0,1,23,126,0,0,0.9991,0.999,0.3428
138,13.8,8,0,0,361,8,0,1,23,126,0,0,0.9991,0.999,0.3502
139,13.9,8,0,0,361,8,0,1,23,126,0,0,0.9991,0.999,0.3454
140,14.0,8,0,0,363,8,0,1,23,126,0,0,0.9991,0.999,0.3506
141,14.1,8,0,0,367,8,0,1,29,120,0,0,0.9991,0.999,0.329
142,14.2,8,0,0,368,8,0,1,29,120,0,0,0.9991,0.999,0.317
143,14.3,8,0,0,368,8,0,1,29,120,0,0,0.9991,0.999,0.3252
144,14.4,8,0,0,369,8,0,1,29,120,0,0,0.9991,0.999,0.325
145,14.5,8,0,0,369,8,0,1,29,120,0,0,0.9991,0.999,0.3224
146,14.6,8,0,0,371,8,0,1,29,120,0,0,0.9991,0.999,0.3282
147,14.7,9,0,0,372,9,0,1,29,120,0,0,0.9991,0.999,0.3199
148,14.8,9,0,0,373,9,0,1,29,120,0,0,0.9991,0.9989,0.3229
149,14.9,9,0,0,373,9,0,1,29,120,0,0,0.999,0.9989,0.3283
150,15.0,9,0,0,373,9,0,1,29,120,0,0,0.999,0.9989,0.3223
151,15.1,9,0,0,373,9,0,1,29,120,0,0,0.999,0.9989,0.3322
152,15.2,9,0,0,373,9,0,1,29,120,0,0,0.999,0.9989,0.3361
153,15.3,9,0,0,373,9,0,1,29,120,0,0,0.999,0.9989,0.3367
154,15.4,9,0,0,373,9,0,1,29,120,0,0,0.999,0.9989,0.3384
155,15.5,9,0,0,373,9,0,1,29,120,0,0,0.999,0.9989,0.3403
156,15.6,9,0,0,375,9,0,1,29,120,0,0,0.999,0.9989,0.336
157,15.7,10,0,0,375,10,0,1,29,120,0,0,0.999,0.9989,0.3419
158,15.8,10,0,0,376,10,0,1,29,120,0,0,0.999,0.9989,0.3375
159,15.9,10,0,0,378,10,0,1,29,120,0,0,0.999,0.9989,0.337
160,16.0,10,0,0,380,10,0,1,29,120,0,0,0.999,0.9989,0.3411
161,16.1,10,0,0,380,10,0,1,35,114,0,0,0.999,0.9989,0.2481
162,16.2,10,0,0,382,10,0,1,35,114,0,0,0.999,0.9989,0.2454
163,16.3,10,0,0,382,10,0,1,35,114,0,0,0.999,0.9988,0.2446
164,16.4,10,0,0,383,10,0,1,35,114,0,0,0.9989,0.9988,0.2461
165,16.5,10,0,0,386,10,0,1,35,114,0,0,0.9989,0.9988,0.251
166,16.6,11,0,0,388,11,0,1,35,114,0,0,0.9989,0.9988,0.246
167,16.7,11,0,0,390,11,0,1,35,114,0,0,0.9989,0.9988,0.2446
168,16.8,11,0,0,391,11,0,1,35,114,0,0,0.9989,0.9988,0.244
169,16.9,11,0,0,391,11,0,1,35,114,0,0,0.9989,0.9988,0.2432
170,17.0,11,0,0,392,11,0,1,35,114,0,0,0.9989,0.9988,0.242
171,17.1,11,0,0,393,11,0,1,35,114,0,0,0.9989,0.9988,0.2923
172,17.2,11,0,0,393,11,0,1,35,114,0,0,0.9989,0.9988,0.2965
173,17.3,11,0,0,393,11,0,1,35,114,0,0,0.9989,0.9988,0.2924
174,17.4,11,0,0,396,11,0,1,35,114,0,0,0.9989,0.9988,0.2923
175,17.5,11,0,0,397,11,0,1,35,114,0,0,0.9989,0.9988,0.2959
176,17.6,11,0,0,398,11,0,1,35,114,0,0,0.9989,0.9988,0.2952
177,17.7,11,0,0,398,11,0,1,35,114,0,0,0.9989,0.9987,0.2932
178,17.8,11,0,0,399,11,0,1,35,114,0,0,0.9989,0.9987,0.2873
179,17.9,11,0,0,400,11,0,1,35,114,0,0,0.9988,0.9987,0.296
180,18.0,11,0,0,402,11,0,1,35,114,0,0,0.9988,0.9987,0.2888
181,18.1,11,0,0,404,11,0,1,44,105,0,0,0.9988,0.9987,0.2731
182,18.2,11,0,0,404,11,0,1,44,105,0,0,0.9988,0.9987,0.2781
183,18.3,11,0,0,404,11,0,1,44,105,0,0,0.9988,0.9987,0.2725
184,18.4,11,0,0,405,11,0,1,44,105,0,0,0.9988,0.9987,0.2758
185,18.5,11,0,0,407,11,0,1,44,105,0,0,0.9988,0.9987,0.2755
186,18.6,11,0,0,408,11,0,1,44,105,0,0,0.9988,0.9987,0.2783
187,18.7,11,0,0,408,11,0,1,44,105,0,0,0.9988,0.9987,0.275
188,18.8,12,0,0,408,12,0,1,44,105,0,0,0.9988,0.9987,0.2762
189,18.9,12,0,0,410,12,0,1,44,105,0,0,0.9988,0.9987,0.2721
190,19.0,12,0,0,411,12,0,1,44,105,0,0,0.9988,0.9987,0.2766
191,19.1,12,0,0,413,12,0,1,44,105,0,0,0.9988,0.9987,0.3278
192,19.2,12,0,0,415,12,0,1,44,105,0,0,0.9988,0.9986,0.3336
193,19.3,12,0,0,416,12,0,1,44,105,0,0,0.9988,0.9986,0.3369
194,19.4,12,0,0,418,12,0,1,44,105,0,0,0.9987,0.9986,0.3375
195,19.5,12,0,0,418,12,0,1,44,105,0,0,0.9987,0.9986,0.3336
196,19.6,12,0,0,420,12,0,1,44,105,0,0,0.9987,0.9986,0.3339
197,19.7,12,0,0,421,12,0,1,44,105,0,0,0.9987,0.9986,0.3329
198,19.8,13,0,0,421,13,0,1,44,105,0,0,0.9987,0.9986,0.3335
199,19.9,13,0,0,422,13,0,1,44,105,0,0,0.9987,0.9986,0.3355
200,20.0,13,0,0,423,13,0,1,44,105,0,0,0.9987,0.9986,0.3344
201,20.1,13,0,0,424,13,0,1,54,95,0,0,0.9987,0.9986,0.5398
202,20.2,13,0,0,428,13,0,1,54,95,0,0,0.9987,0.9986,0.5364
203,20.3,13,0,0,429,13,0,1,54,95,0,0,0.9987,0.9986,0.5403
204,20.4,13,0,0,431,13,0,1,54,95,0,0,0.9987,0.9986,0.5393
205,20.5,13,0,0,432,13,0,1,54,95,0,0,0.9987,0.9986,0.5376
206,20.6,14,0,0,433,14,0,1,54,95,0,0,0.9987,0.9985,0.5388
207,20.7,14,0,0,433,14,0,1,54,95,0,0,0.9987,0.9985,0.5403
208,20.8,14,0,0,434,14,0,1,54,95,0,0,0.9986,0.9985,0.5358
209,20.9,15,0,0,434,15,0,1,54,95,0,0,0.9986,0.9985,0.5427
210,21.0,15,0,0,436,15,0,1,54,95,0,0,0.9986,0.9985,0.5341
211,21.1,15,0,0,437,15,0,1,54,95,0,0,0.9986,0.9985,0.5907
212,21.2,15,0,0,437,15,0,1,54,95,0,0,0.9986,0.9985,0.5942
213,21.3,15,0,0,438,15,0,1,54,95,0,0,0.9986,0.9985,0.5968
214,21.4,15,0,0,439,15,0,1,54,95,0,0,0.9986,0.9985,0.5979
215,21.5,16,0,0,441,16,0,1,54,95,0,0,0.9986,0.9985,0.596
216,21.6,16,0,0,441,16,0,1,54,95,0,0,0.9986,0.9985,0.595
217,21.7,17,0,0,442,17,0,1,54,95,0,0,0.9986,0.9985,0.5952
218,21.8,18,0,0,442,18,0,1,54,95,0,0,0.9986,0.9985,0.5954
219,21.9,18,0,0,442,18,0,1,54,95,0,0,0.9986,0.9985,0.5958
220,22.0,18,0,0,442,18,0,1,54,95,0,0,0.9986,0.9984,0.5966
221,22.1,18,0,0,442,18,0,1,57,92,0,0,0.9986,0.9984,0.4413
222,22.2,18,0,0,444,18,0,1,57,92,0,0,0.9985,0.9984,0.4372
223,22.3,18,0,0,445,18,0,1,57,92,0,0,0.9985,0.9984,0.4375
224,22.4,18,0,0,448,18,0,1,57,92,0,0,0.9985,0.9984,0.435
225,22.5,18,0,0,449,18,0,1,57,92,0,0,0.9985,0.9984,0.4463
226,22.6,19,0,0,449,19,0,1,57,92,0,0,0.9985,0.9984,0.4447
227,22.7,20,0,0,451,20,0,1,57,92,0,0,0.9985,0.9984,0.4375
228,22.8,20,0,0,452,20,0,1,57,92,0,0,0.9985,0.9984,0.4376
229,22.9,20,0,0,452,20,0,1,57,92,0,0,0.9985,0.9984,0.4406
230,23.0,20,0,0,453,20,0,1,57,92,0,0,0.9985,0.9984,0.4405
231,23.1,20,0,0,455,20,0,1,57,92,0,0,0.9985,0.9984,0.346
232,23.2,20,0,0,455,20,0,1,57,92,0,0,0.9985,0.9984,0.3405
233,23.3,20,0,0,456,20,0,1,57,92,0,0,0.9985,0.9984,0.3447
234,23.4,20,0,0,458,20,0,1,57,92,0,0,0.9985,0.9983,0.3472
235,23.5,21,0,0,459,21,0,1,57,92,0,0,0.9985,0.9983,0.3469
236,23.6,21,0,0,459,21,0,1,57,92,0,0,0.9985,0.9983,0.3447
237,23.7,23,0,0,459,23,0,1,57,92,0,0,0.9984,0.9983,0.3365
238,23.8,23,0,0,460,23,0,1,57,92,0,0,0.9984,0.9983,0.3386
239,23.9,23,0,0,460,23,0,1,57,92,0,0,0.9984,0.9983,0.3414
240,24.0,23,0,0,461,23,0,1,57,92,0,0,0.9984,0.9983,0.3434
241,24.1,24,0,0,463,24,0,1,66,83,0,0,0.9984,0.9983,0.3971
242,24.2,24,0,0,464,24,0,1,66,83,0,0,0.9984,0.9983,0.3912
243,24.3,25,0,0,466,25,0,1,66,83,0,0,0.9984,0.9983,0.3943
244,24.4,25,0,0,468,25,0,1,66,83,0,0,0.9984,0.9983,0.3964
245,24.5,25,0,0,468,25,0,1,66,83,0,0,0.9984,0.9983,0.3978
246,24.6,25,0,0,470,25,0,1,66,83,0,0,0.9984,0.9983,0.3969
247,24.7,25,0,0,472,25,0,1,66,83,0,0,0.9984,0.9983,0.3912
248,24.8,25,0,0,473,25,0,1,66,83,0,0,0.9984,0.9982,0.3959
249,24.9,25,0,0,473,25,0,1,66,83,0,0,0.9984,0.9982,0.392
250,25.0,25,0,0,474,25,0,1,66,83,0,0,0.9984,0.9982,0.3908
251,25.1,25,0,0,476,25,0,0,66,83,0,1,0.9983,0.9982,0.3527
252,25.2,25,0,0,478,25,0,0,66,84,0,0,0.9984,0.9982,0.351
253,25.3,25,0,0,478,25,0,0,66,84,0,0,0.9983,0.9982,0.3513
254,25.4,25,0,0,478,25,0,0,66,84,0,0,0.9983,0.9982,0.3553
255,25.5,25,0,0,479,25,0,0,66,84,0,0,0.9983,0.9982,0.3531
256,25.6,25,0,0,480,25,0,0,66,84,0,0,0.9983,0.9982,0.3494
257,25.7,26,0,0,480,26,0,0,66,84,0,0,0.9983,0.9982,0.3436
258,25.8,26,0,0,483,26,0,0,66,84,0,0,0.9983,0.9982,0.3517
259,25.9,27,0,0,483,27,0,0,66,84,0,0,0.9983,0.9982,0.3493
260,26.0,27,0,0,484,27,0,0,66,84,0,0,0.9983,0.9982,0.3525
261,26.1,27,0,0,484,27,0,0,81,69,0,0,0.9983,0.9982,0.2972
262,26.2,28,0,0,486,28,0,0,81,69,0,0,0.9983,0.9981,0.3049
263,26.3,28,0,0,486,28,0,0,81,69,0,0,0.9983,0.9981,0.2996
264,26.4,28,0,0,489,28,0,0,81,69,0,0,0.9983,0.9981,0.3002
265,26.5,28,0,0,490,28,0,0,81,69,0,0,0.9983,0.9981,0.3011
266,26.6,28,0,0,491,28,0,0,81,69,0,0,0.9983,0.9981,0.3056
267,26.7,28,0,0,492,28,0,0,81,69,0,0,0.9983,0.9981,0.3042
268,26.8,28,0,0,492,28,0,0,81,69,0,0,0.9982,0.9981,0.3039
269,26.9,28,0,0,493,28,0,0,81,69,0,0,0.9982,0.9981,0.3056
270,27.0,29,0,0,494,29,0,0,81,69,0,0,0.9982,0.9981,0.2959
271,27.1,29,0,0,495,29,0,0,81,69,0,0,0.9982,0.9981,0.4128
272,27.2,29,0,0,496,29,0,0,81,69,0,0,0.9982,0.9981,0.4141
273,27.3,29,0,0,496,29,0,0,81,69,0,0,0.9982,0.9981,0.4156
274,27.4,29,0,0,497,29,0,0,81,69,0,0,0.9982,0.9981,0.4123
275,27.5,29,0,0,498,29,0,0,81,69,0,0,0.9982,0.9981,0.4146
276,27.6,29,0,0,498,29,0,0,81,69,0,0,0.9982,0.9981,0.413
277,27.7,29,0,0,498,29,0,0,81,69,0,0,0.9982,0.998,0.4125
278,27.8,29,0,0,499,29,0,0,81,69,0,0,0.9982,0.998,0.4183
279,27.9,29,0,0,500,29,0,0,81,69,0,0,0.9982,0.998,0.4109
280,28.0,29,0,0,501,29,0,0,81,69,0,0,0.9982,0.998,0.413
281,28.1,30,0,0,502,30,0,0,91,59,0,0,0.9982,0.998,0.3099
282,28.2,31,0,0,507,31,0,0,91,59,0,0,0.9981,0.998,0.3028
283,28.3,31,0,0,508,31,0,0,91,59,0,0,0.9981,0.998,0.304
284,28.4,31,0,0,508,31,0,0,91,59,0,0,0.9981,0.998,0.306
285,28.5,31,0,0,508,31,0,0,91,59,0,0,0.9981,0.998,0.3115
286,28.6,31,0,0,511,31,0,0,91,59,0,0,0.9981,0.998,0.3061
287,28.7,32,0,0,512,32,0,0,91,59,0,0,0.9981,0.998,0.3145
288,28.8,32,0,0,513,32,0,0,91,59,0,0,0.9981,0.998,0.3057
289,28.9,32,0,0,515,32,0,0,91,59,0,0,0.9981,0.998,0.3046
290,29.0,32,0,0,517,32,0,0,91,59,0,0,0.9981,0.998,0.3105
291,29.1,32,0,0,520,32,0,0,91,59,0,0,0.9981,0.9979,0.267
292,29.2,32,0,0,520,32,0,0,91,59,0,0,0.9981,0.9979,0.2637
293,29.3,32,0,0,520,32,0,0,91,59,0,0,0.9981,0.9979,0.2616
294,29.4,32,0,0,520,32,0,0,91,59,0,0,0.9981,0.9979,0.2656
295,29.5,32,0,0,520,32,0,0,91,59,0,0,0.9981,0.9979,0.2604
296,29.6,33,0,0,521,33,0,0,91,59,0,0,0.9981,0.9979,0.2642
297,29.7,34,0,0,521,34,0,0,91,59,0,0,0.998,0.9979,0.2688
298,29.8,34,0,0,521,34,0,0,91,59,0,0,0.998,0.9979,0.2635
299,29.9,34,0,0,521,34,0,0,91,59,0,0,0.998,0.9979,0.2623
300,30.0,34,0,0,522,34,0,0,91,59,0,0,0.998,0.9979,0.2615
301,30.1,34,0,0,523,34,0,0,101,49,0,0,0.998,0.9979,0.2348
302,30.2,34,0,0,526,34,0,0,101,49,0,0,0.998,0.9979,0.2267
303,30.3,34,0,0,528,34,0,0,101,49,0,0,0.998,0.9979,0.234
304,30.4,34,0,0,528,34,0,0,101,49,0,0,0.998,0.9979,0.2292
305,30.5,34,0,0,530,34,0,0,101,49,0,0,0.998,0.9979,0.2251
306,30.6,34,0,0,530,34,0,0,101,49,0,0,0.998,0.9978,0.2279
307,30.7,35,0,0,530,35,0,0,101,49,0,0,0.998,0.9978,0.231
308,30.8,35,0,0,532,35,0,0,101,49,0,0,0.998,0.9978,0.2284
309,30.9,35,0,0,534,35,0,0,101,49,0,0,0.998,0.9978,0.2304
310,31.0,36,0,0,536,36,0,0,101,49,0,0,0.998,0.9978,0.2337
311,31.1,36,0,0,536,36,0,0,101,49,0,0,0.998,0.9978,0.1678
312,31.2,36,0,0,537,36,0,0,101,49,0,0,0.9979,0.9978,0.1721
313,31.3,36,0,0,537,36,0,0,101,49,0,0,0.9979,0.9978,0.1616
314,31.4,36,0,0,538,36,0,0,101,49,0,0,0.9979,0.9978,0.1641
315,31.5,36,0,0,538,36,0,0,101,49,0,0,0.9979,0.9978,0.1692
316,31.6,36,0,0,539,36,0,0,101,49,0,0,0.9979,0.9978,0.1599
317,31.7,36,0,0,541,36,0,0,101,49,0,0,0.9979,0.9978,0.1536
318,31.8,36,0,0,541,36,0,0,101,49,0,0,0.9979,0.9978,0.1625
319,31.9,36,0,0,541,36,0,0,101,49,0,0,0.9979,0.9978,0.1675
320,32.0,36,0,0,543,36,0,0,101,49,0,0,0.9979,0.9977,0.1642
321,32.1,37,0,0,543,37,0,0,109,41,0,0,0.9979,0.9977,0.2741
322,32.2,38,0,0,544,38,0,0,109,41,0,0,0.9979,0.9977,0.2743
323,32.3,38,0,0,545,38,0,0,109,41,0,0,0.9979,0.9977,0.2699
324,32.4,38,0,0,546,38,0,0,109,41,0,0,0.9979,0.9977,0.2691
325,32.5,38,0,0,548,38,0,0,109,41,0,0,0.9979,0.9977,0.2645
