tick,sim_time,cells_burning,cells_ember,cells_burned,cells_wet,total_fire_cells,drones_emitting,drones_returning,drones_transit,drones_idle,drones_hovering,drones_charging,mean_battery,min_battery,mean_stability
1,0.1,3,0,0,198,3,0,0,3,97,0,0,1.0,1.0,0.3819
2,0.2,3,0,0,199,3,0,0,3,97,0,0,1.0,1.0,0.3786
3,0.3,3,0,0,202,3,0,0,3,97,0,0,1.0,1.0,0.3759
4,0.4,3,0,0,203,3,0,0,3,97,0,0,1.0,1.0,0.383
5,0.5,3,0,0,203,3,0,0,3,97,0,0,1.0,1.0,0.3796
6,0.6,3,0,0,203,3,0,0,3,97,0,0,1.0,1.0,0.3729
7,0.7,3,0,0,204,3,0,0,3,97,0,0,0.9999,0.9999,0.3797
8,0.8,3,0,0,206,3,0,0,3,97,0,0,0.9999,0.9999,0.3788
9,0.9,3,0,0,206,3,0,0,3,97,0,0,0.9999,0.9999,0.3731
10,1.0,3,0,0,208,3,0,0,3,97,0,0,0.9999,0.9999,0.3832
11,1.1,3,0,0,209,3,0,0,3,97,0,0,0.9999,0.9999,0.2992
12,1.2,3,0,0,209,3,0,0,3,97,0,0,0.9999,0.9999,0.2927
13,1.3,3,0,0,212,3,0,0,3,97,0,0,0.9999,0.9999,0.2958
14,1.4,3,0,0,214,3,0,0,3,97,0,0,0.9999,0.9999,0.3033
15,1.5,3,0,0,214,3,0,0,3,97,0,0,0.9999,0.9999,0.3001
16,1.6,3,0,0,214,3,0,0,3,97,0,0,0.9999,0.9999,0.3061
17,1.7,3,0,0,215,3,0,0,3,97,0,0,0.9999,0.9999,0.2958
18,1.8,3,0,0,215,3,0,0,3,97,0,0,0.9999,0.9999,0.2986
19,1.9,3,0,0,216,3,0,0,3,97,0,0,0.9999,0.9999,0.3101
20,2.0,3,0,0,217,3,0,0,3,97,0,0,0.9999,0.9999,0.3087
21,2.1,3,0,0,217,3,0,0,6,94,0,0,0.9999,0.9998,0.3468
22,2.2,3,0,0,219,3,0,0,6,94,0,0,0.9998,0.9998,0.3483
23,2.3,3,0,0,221,3,0,0,6,94,0,0,0.9998,0.9998,0.3474
24,2.4,3,0,0,223,3,0,0,6,94,0,0,0.9998,0.9998,0.3449
25,2.5,3,0,0,225,3,0,0,6,94,0,0,0.9998,0.9998,0.3431
26,2.6,3,0,0,227,3,0,0,6,94,0,0,0.9998,0.9998,0.356
27,2.7,3,0,0,228,3,0,0,6,94,0,0,0.9998,0.9998,0.3464
28,2.8,3,0,0,230,3,0,0,6,94,0,0,0.9998,0.9998,0.3432
29,2.9,3,0,0,230,3,0,0,6,94,0,0,0.9998,0.9998,0.3435
30,3.0,3,0,0,232,3,0,0,6,94,0,0,0.9998,0.9998,0.3421
31,3.1,3,0,0,232,3,0,0,6,94,0,0,0.9998,0.9998,0.4513
32,3.2,3,0,0,234,3,0,0,6,94,0,0,0.9998,0.9998,0.4576
33,3.3,3,0,0,236,3,0,0,6,94,0,0,0.9998,0.9998,0.4533
34,3.4,3,0,0,238,3,0,0,6,94,0,0,0.9998,0.9998,0.4618
35,3.5,3,0,0,238,3,0,0,6,94,0,0,0.9998,0.9997,0.4532
36,3.6,3,0,0,240,3,0,0,6,94,0,0,0.9998,0.9997,0.4584
37,3.7,3,0,0,240,3,0,0,6,94,0,0,0.9997,0.9997,0.4513
38,3.8,3,0,0,240,3,0,0,6,94,0,0,0.9997,0.9997,0.4552
39,3.9,3,0,0,240,3,0,0,6,94,0,0,0.9997,0.9997,0.4526
40,4.0,3,0,0,241,3,0,0,6,94,0,0,0.9997,0.9997,0.4622
41,4.1,3,0,0,242,3,0,0,9,91,0,0,0.9997,0.9997,0.3835
42,4.2,3,0,0,244,3,0,0,9,91,0,0,0.9997,0.9997,0.3857
43,4.3,3,0,0,244,3,0,0,9,91,0,0,0.9997,0.9997,0.3806
44,4.4,3,0,0,245,3,0,0,9,91,0,0,0.9997,0.9997,0.3818
45,4.5,3,0,0,245,3,0,0,9,91,0,0,0.9997,0.9997,0.3782
46,4.6,3,0,0,247,3,0,0,9,91,0,0,0.9997,0.9997,0.3836
47,4.7,3,0,0,250,3,0,0,9,91,0,0,0.9997,0.9997,0.3743
48,4.8,3,0,0,252,3,0,0,9,91,0,0,0.9997,0.9996,0.3796
49,4.9,3,0,0,256,3,0,0,9,91,0,0,0.9997,0.9996,0.3775
50,5.0,3,0,0,258,3,0,0,9,91,0,0,0.9997,0.9996,0.3833
51,5.1,3,0,0,259,3,0,0,9,91,0,0,0.9997,0.9996,0.2384
52,5.2,3,0,0,266,3,0,0,9,91,0,0,0.9996,0.9996,0.2424
53,5.3,3,0,0,267,3,0,0,9,91,0,0,0.9996,0.9996,0.2408
54,5.4,3,0,0,268,3,0,0,9,91,0,0,0.9996,0.9996,0.2366
55,5.5,3,0,0,268,3,0,0,9,91,0,0,0.9996,0.9996,0.2445
56,5.6,3,0,0,268,3,0,0,9,91,0,0,0.9996,0.9996,0.2424
57,5.7,3,0,0,268,3,0,0,9,91,0,0,0.9996,0.9996,0.2405
58,5.8,3,0,0,268,3,0,0,9,91,0,0,0.9996,0.9996,0.2473
59,5.9,3,0,0,269,3,0,0,9,91,0,0,0.9996,0.9996,0.2419
60,6.0,3,0,0,273,3,0,0,9,91,0,0,0.9996,0.9996,0.2406
61,6.1,3,0,0,274,3,0,0,12,88,0,0,0.9996,0.9996,0.1848
62,6.2,3,0,0,275,3,0,0,12,88,0,0,0.9996,0.9996,0.1882
63,6.3,3,0,0,276,3,0,0,12,88,0,0,0.9996,0.9995,0.1837
64,6.4,3,0,0,276,3,0,0,12,88,0,0,0.9996,0.9995,0.1834
65,6.5,3,0,0,277,3,0,0,12,88,0,0,0.9996,0.9995,0.1815
66,6.6,3,0,0,278,3,0,0,12,88,0,0,0.9996,0.9995,0.1852
67,6.7,3,0,0,278,3,0,0,12,88,0,0,0.9995,0.9995,0.1843
68,6.8,3,0,0,278,3,0,0,12,88,0,0,0.9995,0.9995,0.1789
69,6.9,3,0,0,279,3,0,0,12,88,0,0,0.9995,0.9995,0.1768
70,7.0,3,0,0,280,3,0,0,12,88,0,0,0.9995,0.9995,0.1819
71,7.1,3,0,0,283,3,0,0,12,88,0,0,0.9995,0.9995,0.3258
72,7.2,3,0,0,284,3,0,0,12,88,0,0,0.9995,0.9995,0.3164
73,7.3,3,0,0,284,3,0,0,12,88,0,0,0.9995,0.9995,0.3248
74,7.4,3,0,0,284,3,0,0,12,88,0,0,0.9995,0.9995,0.3286
75,7.5,3,0,0,284,3,0,0,12,88,0,0,0.9995,0.9995,0.3273
76,7.6,3,0,0,286,3,0,0,12,88,0,0,0.9995,0.9995,0.3253
77,7.7,3,0,0,288,3,0,0,12,88,0,0,0.9995,0.9994,0.3253
78,7.8,3,0,0,289,3,0,0,12,88,0,0,0.9995,0.9994,0.325
79,7.9,3,0,0,289,3,0,0,12,88,0,0,0.9995,0.9994,0.325
80,8.0,3,0,0,291,3,0,0,12,88,0,0,0.9995,0.9994,0.3146
81,8.1,3,0,0,294,3,0,0,14,86,0,0,0.9995,0.9994,0.1982
82,8.2,3,0,0,297,3,0,0,14,86,0,0,0.9994,0.9994,0.195
83,8.3,3,0,0,300,3,0,0,14,86,0,0,0.9994,0.9994,0.1946
84,8.4,3,0,0,302,3,0,0,14,86,0,0,0.9994,0.9994,0.1952
85,8.5,4,0,0,303,4,0,0,14,86,0,0,0.9994,0.9994,0.1963
86,8.6,4,0,0,304,4,0,0,14,86,0,0,0.9994,0.9994,0.1965
87,8.7,4,0,0,306,4,0,0,14,86,0,0,0.9994,0.9994,0.2034
88,8.8,4,0,0,306,4,0,0,14,86,0,0,0.9994,0.9994,0.1959
89,8.9,4,0,0,307,4,0,0,14,86,0,0,0.9994,0.9994,0.1962
90,9.0,4,0,0,310,4,0,0,14,86,0,0,0.9994,0.9994,0.1919
91,9.1,4,0,0,311,4,0,1,14,84,0,1,0.9994,0.9994,0.1143
92,9.2,4,0,0,312,4,0,0,14,85,0,1,0.9994,0.9993,0.1198
93,9.3,4,0,0,312,4,0,0,14,86,0,0,0.9994,0.9993,0.1138
94,9.4,4,0,0,313,4,0,0,14,86,0,0,0.9994,0.9993,0.1278
95,9.5,4,0,0,313,4,0,0,14,86,0,0,0.9994,0.9993,0.1243
96,9.6,4,0,0,313,4,0,1,13,85,0,1,0.9994,0.9993,0.118
97,9.7,4,0,0,314,4,0,2,12,86,0,0,0.9994,0.9993,0.1192
98,9.8,4,0,0,315,4,0,2,12,85,0,1,0.9994,0.9993,0.1202
99,9.9,4,0,0,316,4,0,2,12,86,0,0,0.9994,0.9993,0.1163
100,10.0,5,0,0,319,5,0,2,12,85,0,1,0.9994,0.9993,0.1163
101,10.1,5,0,0,320,5,0,2,17,81,0,0,0.9994,0.9993,0.2395
102,10.2,5,0,0,320,5,0,2,17,81,0,0,0.9993,0.9993,0.2329
103,10.3,5,0,0,320,5,0,2,17,81,0,0,0.9993,0.9993,0.2314
104,10.4,5,0,0,320,5,0,2,17,81,0,0,0.9993,0.9993,0.2319
105,10.5,5,0,0,320,5,0,2,17,81,0,0,0.9993,0.9993,0.234
106,10.6,5,0,0,321,5,0,2,17,81,0,0,0.9993,0.9992,0.2357
107,10.7,5,0,0,321,5,0,2,17,81,0,0,0.9993,0.9992,0.2306
108,10.8,5,0,0,326,5,0,2,17,81,0,0,0.9993,0.9992,0.2435
109,10.9,5,0,0,327,5,0,2,17,81,0,0,0.9993,0.9992,0.2372
110,11.0,5,0,0,329,5,0,2,17,81,0,0,0.9993,0.9992,0.2312
111,11.1,5,0,0,329,5,0,2,17,81,0,0,0.9993,0.9992,0.314
112,11.2,5,0,0,329,5,0,2,17,81,0,0,0.9993,0.9992,0.3132
113,11.3,5,0,0,329,5,0,2,17,81,0,0,0.9993,0.9992,0.315
114,11.4,5,0,0,331,5,0,2,17,81,0,0,0.9993,0.9992,0.3121
115,11.5,5,0,0,332,5,0,2,17,81,0,0,0.9993,0.9992,0.3167
116,11.6,5,0,0,332,5,0,2,17,81,0,0,0.9993,0.9992,0.3156
117,11.7,5,0,0,333,5,0,2,17,81,0,0,0.9992,0.9992,0.3132
118,11.8,5,0,0,333,5,0,2,17,81,0,0,0.9992,0.9992,0.3189
119,11.9,5,0,0,334,5,0,2,17,81,0,0,0.9992,0.9992,0.3095
120,12.0,5,0,0,336,5,0,2,17,81,0,0,0.9992,0.9991,0.3163
121,12.1,5,0,0,336,5,0,2,22,76,0,0,0.9992,0.9991,0.3641
122,12.2,5,0,0,337,5,0,2,22,76,0,0,0.9992,0.9991,0.3704
123,12.3,5,0,0,340,5,0,2,22,76,0,0,0.9992,0.9991,0.3724
124,12.4,5,0,0,342,5,0,2,22,76,0,0,0.9992,0.9991,0.371
125,12.5,5,0,0,344,5,0,2,22,76,0,0,0.9992,0.9991,0.366
126,12.6,6,0,0,344,6,0,2,22,76,0,0,0.9992,0.9991,0.36
127,12.7,6,0,0,345,6,0,2,22,76,0,0,0.9992,0.9991,0.3619
128,12.8,6,0,0,348,6,0,2,22,76,0,0,0.9992,0.9991,0.3619
129,12.9,6,0,0,350,6,0,2,22,76,0,0,0.9992,0.9991,0.3614
130,13.0,6,0,0,351,6,0,2,22,76,0,0,0.9992,0.9991,0.3602
131,13.1,6,0,0,353,6,0,2,22,76,0,0,0.9991,0.9991,0.3513
132,13.2,6,0,0,354,6,0,2,22,76,0,0,0.9991,0.9991,0.345
133,13.3,6,0,0,355,6,0,2,22,76,0,0,0.9991,0.9991,0.3523
134,13.4,6,0,0,356,6,0,2,22,76,0,0,0.9991,0.999,0.3474
135,13.5,6,0,0,357,6,0,2,22,76,0,0,0.9991,0.999,0.3482
136,13.6,7,0,0,358,7,0,2,22,76,0,0,0.9991,0.999,0.3496
137,13.7,7,0,0,361,7,0,2,22,76,0,0,0.9991,0.999,0.3433
138,13.8,8,0,0,361,8,0,2,22,76,0,0,0.9991,0.999,0.3451
139,13.9,8,0,0,361,8,0,2,22,76,0,0,0.9991,0.999,0.3416
140,14.0,8,0,0,363,8,0,2,22,76,0,0,0.9991,0.999,0.3491
141,14.1,8,0,0,367,8,0,2,26,72,0,0,0.9991,0.999,0.3247
142,14.2,8,0,0,368,8,0,2,26,72,0,0,0.9991,0.999,0.3167
143,14.3,8,0,0,368,8,0,2,26,72,0,0,0.9991,0.999,0.3269
144,14.4,8,0,0,369,8,0,2,26,72,0,0,0.9991,0.999,0.3264
145,14.5,8,0,0,369,8,0,2,26,72,0,0,0.9991,0.999,0.3239
146,14.6,8,0,0,371,8,0,2,26,72,0,0,0.999,0.999,0.3332
147,14.7,9,0,0,372,9,0,2,26,72,0,0,0.999,0.999,0.3193
148,14.8,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.324
149,14.9,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.3266
150,15.0,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.3215
151,15.1,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.3324
152,15.2,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.3354
153,15.3,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.3375
154,15.4,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.3394
155,15.5,9,0,0,373,9,0,2,26,72,0,0,0.999,0.9989,0.3388
156,15.6,9,0,0,375,9,0,2,26,72,0,0,0.999,0.9989,0.337
157,15.7,10,0,0,375,10,0,2,26,72,0,0,0.999,0.9989,0.3422
158,15.8,10,0,0,376,10,0,2,26,72,0,0,0.999,0.9989,0.3346
159,15.9,10,0,0,378,10,0,2,26,72,0,0,0.999,0.9989,0.3394
160,16.0,10,0,0,380,10,0,2,26,72,0,0,0.999,0.9989,0.3434
161,16.1,10,0,0,380,10,0,2,31,67,0,0,0.9989,0.9989,0.2516
162,16.2,10,0,0,382,10,0,2,31,67,0,0,0.9989,0.9989,0.2465
163,16.3,10,0,0,382,10,0,2,31,67,0,0,0.9989,0.9988,0.2457
164,16.4,10,0,0,383,10,0,2,31,67,0,0,0.9989,0.9988,0.2455
165,16.5,10,0,0,386,10,0,2,31,67,0,0,0.9989,0.9988,0.2517
166,16.6,11,0,0,388,11,0,2,31,67,0,0,0.9989,0.9988,0.25
167,16.7,11,0,0,390,11,0,2,31,67,0,0,0.9989,0.9988,0.2451
168,16.8,11,0,0,391,11,0,2,31,67,0,0,0.9989,0.9988,0.2405
169,16.9,11,0,0,391,11,0,2,31,67,0,0,0.9989,0.9988,0.2445
170,17.0,11,0,0,392,11,0,2,31,67,0,0,0.9989,0.9988,0.2451
171,17.1,11,0,0,393,11,0,2,31,67,0,0,0.9989,0.9988,0.2903
172,17.2,11,0,0,393,11,0,2,31,67,0,0,0.9989,0.9988,0.3015
173,17.3,11,0,0,393,11,0,2,31,67,0,0,0.9989,0.9988,0.2909
174,17.4,11,0,0,396,11,0,2,31,67,0,0,0.9989,0.9988,0.2933
175,17.5,11,0,0,397,11,0,2,31,67,0,0,0.9989,0.9988,0.2946
176,17.6,11,0,0,398,11,0,2,31,67,0,0,0.9988,0.9988,0.2942
177,17.7,11,0,0,398,11,0,2,31,67,0,0,0.9988,0.9987,0.297
178,17.8,11,0,0,399,11,0,2,31,67,0,0,0.9988,0.9987,0.2893
179,17.9,11,0,0,400,11,0,2,31,67,0,0,0.9988,0.9987,0.2965
180,18.0,11,0,0,402,11,0,2,31,67,0,0,0.9988,0.9987,0.2869
181,18.1,11,0,0,404,11,0,2,38,60,0,0,0.9988,0.9987,0.2749
182,18.2,11,0,0,404,11,0,2,38,60,0,0,0.9988,0.9987,0.2742
183,18.3,11,0,0,404,11,0,2,38,60,0,0,0.9988,0.9987,0.2726
184,18.4,11,0,0,405,11,0,2,38,60,0,0,0.9988,0.9987,0.278
185,18.5,11,0,0,407,11,0,2,38,60,0,0,0.9988,0.9987,0.2715
186,18.6,11,0,0,408,11,0,2,38,60,0,0,0.9988,0.9987,0.278
187,18.7,11,0,0,408,11,0,2,38,60,0,0,0.9988,0.9987,0.2708
188,18.8,12,0,0,408,12,0,2,38,60,0,0,0.9988,0.9987,0.2756
189,18.9,12,0,0,410,12,0,2,38,60,0,0,0.9988,0.9987,0.2694
190,19.0,12,0,0,411,12,0,2,38,60,0,0,0.9988,0.9987,0.2736
191,19.1,12,0,0,413,12,0,2,38,60,0,0,0.9987,0.9987,0.3285
192,19.2,12,0,0,415,12,0,2,38,60,0,0,0.9987,0.9986,0.3372
193,19.3,12,0,0,416,12,0,2,38,60,0,0,0.9987,0.9986,0.3348
194,19.4,12,0,0,418,12,0,2,38,60,0,0,0.9987,0.9986,0.3418
195,19.5,12,0,0,418,12,0,2,38,60,0,0,0.9987,0.9986,0.3335
196,19.6,12,0,0,420,12,0,2,38,60,0,0,0.9987,0.9986,0.335
197,19.7,12,0,0,421,12,0,2,38,60,0,0,0.9987,0.9986,0.3336
198,19.8,13,0,0,421,13,0,2,38,60,0,0,0.9987,0.9986,0.3331
199,19.9,13,0,0,422,13,0,2,38,60,0,0,0.9987,0.9986,0.3359
200,20.0,13,0,0,423,13,0,2,38,60,0,0,0.9987,0.9986,0.3347
201,20.1,13,0,0,424,13,0,2,46,52,0,0,0.9987,0.9986,0.5377
202,20.2,13,0,0,428,13,0,1,46,52,0,1,0.9987,0.9986,0.5377
203,20.3,13,0,0,429,13,0,1,46,53,0,0,0.9987,0.9986,0.5434
204,20.4,13,0,0,431,13,0,1,46,53,0,0,0.9987,0.9986,0.5396
205,20.5,13,0,0,432,13,0,1,46,53,0,0,0.9987,0.9986,0.5359
206,20.6,14,0,0,433,14,0,1,46,53,0,0,0.9987,0.9985,0.5389
207,20.7,14,0,0,433,14,0,1,46,53,0,0,0.9986,0.9985,0.5404
208,20.8,14,0,0,434,14,0,1,46,53,0,0,0.9986,0.9985,0.5388
209,20.9,15,0,0,434,15,0,1,46,53,0,0,0.9986,0.9985,0.5436
210,21.0,15,0,0,436,15,0,1,46,53,0,0,0.9986,0.9985,0.535
211,21.1,15,0,0,437,15,0,1,46,53,0,0,0.9986,0.9985,0.589
212,21.2,15,0,0,437,15,0,1,46,53,0,0,0.9986,0.9985,0.5902
213,21.3,15,0,0,438,15,0,1,46,53,0,0,0.9986,0.9985,0.5973
214,21.4,15,0,0,439,15,0,1,46,53,0,0,0.9986,0.9985,0.5988
215,21.5,16,0,0,441,16,0,1,46,53,0,0,0.9986,0.9985,0.5989
216,21.6,16,0,0,441,16,0,1,46,53,0,0,0.9986,0.9985,0.5966
217,21.7,17,0,0,442,17,0,1,46,53,0,0,0.9986,0.9985,0.5978
218,21.8,18,0,0,442,18,0,1,46,53,0,0,0.9986,0.9985,0.5975
219,21.9,18,0,0,442,18,0,1,46,53,0,0,0.9986,0.9985,0.598
220,22.0,18,0,0,442,18,0,1,46,53,0,0,0.9986,0.9984,0.5955
221,22.1,18,0,0,442,18,0,1,50,49,0,0,0.9985,0.9984,0.4409
222,22.2,18,0,0,444,18,0,1,50,49,0,0,0.9985,0.9984,0.4357
223,22.3,18,0,0,445,18,0,1,50,49,0,0,0.9985,0.9984,0.4388
224,22.4,18,0,0,448,18,0,1,50,49,0,0,0.9985,0.9984,0.436
225,22.5,18,0,0,449,18,0,1,50,49,0,0,0.9985,0.9984,0.4516
226,22.6,19,0,0,449,19,0,1,50,49,0,0,0.9985,0.9984,0.4462
227,22.7,20,0,0,451,20,0,1,50,49,0,0,0.9985,0.9984,0.4347
228,22.8,20,0,0,452,20,0,1,50,49,0,0,0.9985,0.9984,0.4341
229,22.9,20,0,0,452,20,0,1,50,49,0,0,0.9985,0.9984,0.4406
230,23.0,20,0,0,453,20,0,1,50,49,0,0,0.9985,0.9984,0.4379
231,23.1,20,0,0,455,20,0,1,50,49,0,0,0.9985,0.9984,0.3484
232,23.2,20,0,0,455,20,0,1,50,49,0,0,0.9985,0.9984,0.338
233,23.3,20,0,0,456,20,0,1,50,49,0,0,0.9985,0.9984,0.345
234,23.4,20,0,0,458,20,0,1,50,49,0,0,0.9985,0.9983,0.3449
235,23.5,21,0,0,459,21,0,1,50,49,0,0,0.9984,0.9983,0.3491
236,23.6,21,0,0,459,21,0,1,50,49,0,0,0.9984,0.9983,0.3436
237,23.7,23,0,0,459,23,0,1,50,49,0,0,0.9984,0.9983,0.3381
238,23.8,23,0,0,460,23,0,1,50,49,0,0,0.9984,0.9983,0.3415
239,23.9,23,0,0,460,23,0,1,50,49,0,0,0.9984,0.9983,0.3406
240,24.0,23,0,0,461,23,0,1,50,49,0,0,0.9984,0.9983,0.3465
241,24.1,24,0,0,463,24,0,1,56,43,0,0,0.9984,0.9983,0.3969
242,24.2,24,0,0,464,24,0,1,56,43,0,0,0.9984,0.9983,0.3891
243,24.3,25,0,0,466,25,0,1,56,43,0,0,0.9984,0.9983,0.3952
244,24.4,25,0,0,468,25,0,1,56,43,0,0,0.9984,0.9983,0.3978
245,24.5,25,0,0,468,25,0,1,56,43,0,0,0.9984,0.9983,0.396
246,24.6,25,0,0,470,25,0,1,56,43,0,0,0.9984,0.9983,0.3945
247,24.7,25,0,0,472,25,0,1,56,43,0,0,0.9984,0.9983,0.3933
248,24.8,25,0,0,473,25,0,1,56,43,0,0,0.9984,0.9982,0.3985
249,24.9,25,0,0,473,25,0,1,56,43,0,0,0.9984,0.9982,0.3943
250,25.0,25,0,0,474,25,0,1,56,43,0,0,0.9983,0.9982,0.3905
251,25.1,25,0,0,476,25,0,0,56,43,0,1,0.9983,0.9982,0.3476
252,25.2,25,0,0,478,25,0,0,56,44,0,0,0.9983,0.9982,0.3524
253,25.3,25,0,0,478,25,0,0,56,44,0,0,0.9983,0.9982,0.3492
254,25.4,25,0,0,478,25,0,0,56,44,0,0,0.9983,0.9982,0.3529
255,25.5,25,0,0,479,25,0,0,56,44,0,0,0.9983,0.9982,0.3548
256,25.6,25,0,0,480,25,0,0,56,44,0,0,0.9983,0.9982,0.3474
257,25.7,26,0,0,480,26,0,0,56,44,0,0,0.9983,0.9982,0.3463
258,25.8,26,0,0,483,26,0,0,56,44,0,0,0.9983,0.9982,0.3542
259,25.9,27,0,0,483,27,0,0,56,44,0,0,0.9983,0.9982,0.353
260,26.0,27,0,0,484,27,0,0,56,44,0,0,0.9983,0.9982,0.3503
261,26.1,27,0,0,484,27,0,0,69,31,0,0,0.9983,0.9982,0.2958
262,26.2,28,0,0,486,28,0,0,69,31,0,0,0.9983,0.9981,0.3062
263,26.3,28,0,0,486,28,0,0,69,31,0,0,0.9983,0.9981,0.2982
264,26.4,28,0,0,489,28,0,0,69,31,0,0,0.9983,0.9981,0.3006
265,26.5,28,0,0,490,28,0,0,69,31,0,0,0.9983,0.9981,0.301
266,26.6,28,0,0,491,28,0,0,69,31,0,0,0.9983,0.9981,0.309
267,26.7,28,0,0,492,28,0,0,69,31,0,0,0.9982,0.9981,0.3038
268,26.8,28,0,0,492,28,0,0,69,31,0,0,0.9982,0.9981,0.307
269,26.9,28,0,0,493,28,0,0,69,31,0,0,0.9982,0.9981,0.3051
270,27.0,29,0,0,494,29,0,0,69,31,0,0,0.9982,0.9981,0.2957
271,27.1,29,0,0,495,29,0,0,69,31,0,0,0.9982,0.9981,0.4103
272,27.2,29,0,0,496,29,0,0,69,31,0,0,0.9982,0.9981,0.4099
273,27.3,29,0,0,496,29,0,0,69,31,0,0,0.9982,0.9981,0.4109
274,27.4,29,0,0,497,29,0,0,69,31,0,0,0.9982,0.9981,0.4145
275,27.5,29,0,0,498,29,0,0,69,31,0,0,0.9982,0.9981,0.4183
276,27.6,29,0,0,498,29,0,0,69,31,0,0,0.9982,0.9981,0.4119
277,27.7,29,0,0,498,29,0,0,69,31,0,0,0.9982,0.998,0.4117
278,27.8,29,0,0,499,29,0,0,69,31,0,0,0.9982,0.998,0.421
279,27.9,29,0,0,500,29,0,0,69,31,0,0,0.9982,0.998,0.4123
280,28.0,29,0,0,501,29,0,0,69,31,0,0,0.9982,0.998,0.4182
281,28.1,30,0,0,502,30,0,0,76,24,0,0,0.9981,0.998,0.3069
282,28.2,31,0,0,507,31,0,0,76,24,0,0,0.9981,0.998,0.3037
283,28.3,31,0,0,508,31,0,0,76,24,0,0,0.9981,0.998,0.2987
284,28.4,31,0,0,508,31,0,0,76,24,0,0,0.9981,0.998,0.3061
285,28.5,31,0,0,508,31,0,0,76,24,0,0,0.9981,0.998,0.3068
286,28.6,31,0,0,511,31,0,0,76,24,0,0,0.9981,0.998,0.3053
287,28.7,32,0,0,512,32,0,0,76,24,0,0,0.9981,0.998,0.3118
288,28.8,32,0,0,513,32,0,0,76,24,0,0,0.9981,0.998,0.3032
289,28.9,32,0,0,515,32,0,0,76,24,0,0,0.9981,0.998,0.307
290,29.0,32,0,0,517,32,0,0,76,24,0,0,0.9981,0.998,0.3117
291,29.1,32,0,0,520,32,0,0,76,24,0,0,0.9981,0.9979,0.2666
292,29.2,32,0,0,520,32,0,0,76,24,0,0,0.9981,0.9979,0.2663
293,29.3,32,0,0,520,32,0,0,76,24,0,0,0.9981,0.9979,0.2647
294,29.4,32,0,0,520,32,0,0,76,24,0,0,0.9981,0.9979,0.2674
295,29.5,32,0,0,520,32,0,0,76,24,0,0,0.9981,0.9979,0.2606
296,29.6,33,0,0,521,33,0,0,76,24,0,0,0.998,0.9979,0.265
297,29.7,34,0,0,521,34,0,0,76,24,0,0,0.998,0.9979,0.2722
298,29.8,34,0,0,521,34,0,0,76,24,0,0,0.998,0.9979,0.2624
299,29.9,34,0,0,521,34,0,0,76,24,0,0,0.998,0.9979,0.2667
300,30.0,34,0,0,522,34,0,0,76,24,0,0,0.998,0.9979,0.2628
301,30.1,34,0,0,523,34,0,0,82,18,0,0,0.998,0.9979,0.2328
302,30.2,34,0,0,526,34,0,0,82,18,0,0,0.998,0.9979,0.2245
303,30.3,34,0,0,528,34,0,0,82,18,0,0,0.998,0.9979,0.2323
304,30.4,34,0,0,528,34,0,0,82,18,0,0,0.998,0.9979,0.2231
305,30.5,34,0,0,530,34,0,0,82,18,0,0,0.998,0.9978,0.2265
306,30.6,34,0,0,530,34,0,0,82,18,0,0,0.998,0.9978,0.2238
307,30.7,35,0,0,530,35,0,0,82,18,0,0,0.998,0.9978,0.2264
308,30.8,35,0,0,532,35,0,0,82,18,0,0,0.998,0.9978,0.2342
309,30.9,35,0,0,534,35,0,0,82,18,0,0,0.998,0.9978,0.2311
310,31.0,36,0,0,536,36,0,0,82,18,0,0,0.9979,0.9978,0.2346
311,31.1,36,0,0,536,36,0,0,82,18,0,0,0.9979,0.9978,0.169
312,31.2,36,0,0,537,36,0,0,82,18,0,0,0.9979,0.9978,0.1697
313,31.3,36,0,0,537,36,0,0,82,18,0,0,0.9979,0.9978,0.1626
314,31.4,36,0,0,538,36,0,0,82,18,0,0,0.9979,0.9978,0.1631
315,31.5,36,0,0,538,36,0,0,82,18,0,0,0.9979,0.9978,0.1717
316,31.6,36,0,0,539,36,0,0,82,18,0,0,0.9979,0.9978,0.1546
317,31.7,36,0,0,541,36,0,0,82,18,0,0,0.9979,0.9978,0.1518
318,31.8,36,0,0,541,36,0,0,82,18,0,0,0.9979,0.9978,0.1629
319,31.9,36,0,0,541,36,0,0,82,18,0,0,0.9979,0.9978,0.1705
320,32.0,36,0,0,543,36,0,0,82,18,0,0,0.9979,0.9977,0.1663
321,32.1,37,0,0,543,37,0,0,89,11,0,0,0.9979,0.9977,0.2705
322,32.2,38,0,0,544,38,0,0,89,11,0,0,0.9979,0.9977,0.2751
323,32.3,38,0,0,545,38,0,0,89,11,0,0,0.9979,0.9977,0.2732
324,32.4,38,0,0,546,38,0,0,89,11,0,0,0.9979,0.9977,0.2698
325,32.5,38,0,0,548,38,0,0,89,11,0,0,0.9978,0.9977,0.2652
